,developer,id,metascore_how,metascore_review,multigenre,player,publisher,publisher_url,rating,userscore_how,userscore_review
1725,Creepy Jar,525816,Generally favorable reviews,13,"Action, Action Adventure, Shooter, Survival, First-Person, Arcade", No Online Multiplayer,Creepy Jar,https://www.metacritic.com/company/creepy-jar,,Generally favorable reviews,181.0
1726,Gearbox Software,540296,Mixed or average reviews,5,"Action, Shooter, First-Person, Arcade",No Online Multiplayer,Gearbox Publishing,https://www.metacritic.com/company/gearbox-publishing,M,Mixed or average reviews,21.0
1727,Rebellion,543794,Mixed or average reviews,15,"Action, Shooter, First-Person, Third-Person, Arcade",Up to 4 Players,Rebellion,https://www.metacritic.com/company/rebellion,,Generally unfavorable reviews,57.0
1728,Crytek,324483,Generally favorable reviews,23,"Sci-Fi, Third-Person, Arcade, Action, Shooter, First-Person, Tactical", Up to 10 Players Up to 12 Players,Crytek,https://www.metacritic.com/company/crytek,M,Mixed or average reviews,430.0
1729,SUPERHOT,548017,Generally favorable reviews,6,"Action, Shooter, First-Person, Tactical, Arcade",No Online Multiplayer,SUPERHOT,https://www.metacritic.com/company/superhot,T,Generally favorable reviews,30.0
1730,"3D Realms, Voidpoint, LLC",522391,Generally favorable reviews,29,"Action, General, Shooter, First-Person, Arcade", No Online Multiplayer,3D Realms,https://www.metacritic.com/company/3d-realms,,Mixed or average reviews,292.0
1731,"Fatshark AB, Fatshark",539128,Mixed or average reviews,4,"Action, Shooter, First-Person, Arcade", Up to 4 Players,"Fatshark AB, Fatshark",https://www.metacritic.com/company/fatshark-ab,,No user score yet,
1732,"Ratalaika Games, Redact Games",547355,Generally favorable reviews,4,"Adventure, 3D, First-Person",No Online Multiplayer,"Ratalaika Games, Redact Games",https://www.metacritic.com/company/ratalaika-games,M,Generally favorable reviews,16.0
1733,Night Dive Studios,539471,Mixed or average reviews,8,"Action, Shooter, First-Person, Arcade",Up to 16 Players,"Night Dive Studios, Limited Run Games",https://www.metacritic.com/company/night-dive-studios,M,Mixed or average reviews,8.0
1734,Angry Demon Studio,533395,Mixed or average reviews,5,"Adventure, 3D, First-Person",No Online Multiplayer,Angry Demon Studio,https://www.metacritic.com/company/angry-demon-studio,M,Mixed or average reviews,18.0
1735,Redact Games,547367,Generally favorable reviews,4,"Adventure, 3D, First-Person",No Online Multiplayer,Redact Games,https://www.metacritic.com/company/redact-games,M,Generally favorable reviews,14.0
1736,MachineGames,527361,Mixed or average reviews,23,"Action, Shooter, First-Person, Arcade",2 Players,Bethesda Softworks,https://www.metacritic.com/company/bethesda-softworks,M,Generally unfavorable reviews,245.0
1737,MachineGames,527362,Mixed or average reviews,36,"Action, Shooter, First-Person, Arcade",2 Players,Bethesda Softworks,https://www.metacritic.com/company/bethesda-softworks,M,Generally unfavorable reviews,398.0
1738,MachineGames,527363,Mixed or average reviews,50,"Action, Shooter, First-Person, Arcade",2 Players,Bethesda Softworks,https://www.metacritic.com/company/bethesda-softworks,M,Generally unfavorable reviews,915.0
1739,MachineGames,527373,Mixed or average reviews,35,"Action, Shooter, First-Person, Arcade",No Online Multiplayer,Bethesda Softworks,https://www.metacritic.com/company/bethesda-softworks,M,Generally unfavorable reviews,45.0
1740,"Panic Button, MachineGames",540174,Mixed or average reviews,11,"Action, Shooter, First-Person, Arcade",2 Players,Bethesda Softworks,https://www.metacritic.com/company/bethesda-softworks,M,Generally unfavorable reviews,130.0
1741,"id Software, Panic Button",547019,Generally favorable reviews,6,"Action, Miscellaneous, Shooter, Compilation, First-Person, Arcade",No Online Multiplayer,Bethesda Softworks,https://www.metacritic.com/company/bethesda-softworks,M,Generally favorable reviews,94.0
1742,Rage Software,547021,Generally favorable reviews,5,"Action, Shooter, First-Person, Arcade",No Online Multiplayer,Bethesda Softworks,https://www.metacritic.com/company/bethesda-softworks,M,Generally favorable reviews,91.0
1743,MachineGames,527364,Mixed or average reviews,5,"Action, Shooter, First-Person, Arcade",No Online Multiplayer,Bethesda Softworks,https://www.metacritic.com/company/bethesda-softworks,M,Overwhelming dislike,13.0
1744,Altered Matter,525269,Mixed or average reviews,10,"Action, Adventure, Platformer, First-Person, Third-Person, 3D",No Online Multiplayer,"Akupara Games, Altered Matter",https://www.metacritic.com/company/akupara-games,E,Generally favorable reviews,9.0
1745,Altered Matter,525270,Generally favorable reviews,15,"Action, Adventure, Platformer, First-Person, Third-Person, 3D",No Online Multiplayer,"Akupara Games, Altered Matter",https://www.metacritic.com/company/akupara-games,E,Generally favorable reviews,17.0
1746,Altered Matter,525268,Mixed or average reviews,13,"Action, Adventure, Platformer, First-Person, Third-Person, 3D",No Online Multiplayer,"Akupara Games, Altered Matter",https://www.metacritic.com/company/akupara-games,E,Generally favorable reviews,6.0
1747,Altered Matter,523733,Mixed or average reviews,6,"Action, Adventure, Platformer, First-Person, Third-Person, 3D", No Online Multiplayer,Akupara Games,https://www.metacritic.com/company/akupara-games,E,Mixed or average reviews,14.0
1748,SimFabric,546381,Generally unfavorable reviews,4,"Adventure, 3D, First-Person",No Online Multiplayer,SimFabric,https://www.metacritic.com/company/simfabric,M,Mixed or average reviews,15.0
1749,Ratalaika Games,546375,Mixed or average reviews,4,"Action, Shooter, First-Person, Arcade",No Online Multiplayer,Ratalaika Games,https://www.metacritic.com/company/ratalaika-games,E,No user score yet,
1750,Giant Sparrow,545924,Generally favorable reviews,7,"Adventure, 3D, First-Person",No Online Multiplayer,Annapurna Interactive,https://www.metacritic.com/company/annapurna-interactive,T,Generally favorable reviews,115.0
1751,Indefatigable,517219,Generally favorable reviews,9,"Action, Action Adventure, General, Shooter, First-Person, Arcade",No Online Multiplayer,New Blood Interactive,https://www.metacritic.com/company/new-blood-interactive,,Mixed or average reviews,93.0
1752,Blue Isle Studios,542862,Mixed or average reviews,5,"Adventure, 3D, First-Person",No Online Multiplayer,Blue Isle Studios,https://www.metacritic.com/company/blue-isle-studios,T,Mixed or average reviews,5.0
1753,Spearhead Games,543006,Generally favorable reviews,4,"Adventure, 3D, First-Person",No Online Multiplayer,Digerati Distribution,https://www.metacritic.com/company/digerati-distribution,,Generally favorable reviews,15.0
1754,Dean 'Rocket' Hall,346733,Generally unfavorable reviews,6,"Sci-Fi, Action, Action Adventure, Shooter, Survival, First-Person, Arcade",Up to 60 Players,Bohemia Interactive,https://www.metacritic.com/company/bohemia-interactive,M,Generally unfavorable reviews,197.0
1755,Blue Manchu,534552,Generally favorable reviews,19,"Action, Shooter, First-Person, Arcade",No Online Multiplayer,"Humble Bundle, Humble Games",https://www.metacritic.com/company/humble-bundle,M,Mixed or average reviews,46.0
1756,Red Thread Games,310781,Mixed or average reviews,32,"Horror, Action Adventure, Adventure, 3D, Survival, First-Person",No Online Multiplayer,Red Thread Games,https://www.metacritic.com/company/red-thread-games,,Mixed or average reviews,96.0
1757,Blue Manchu,534604,Generally favorable reviews,27,"Action, Shooter, First-Person, Arcade",No Online Multiplayer,"Humble Bundle, Humble Games",https://www.metacritic.com/company/humble-bundle,M,Generally favorable reviews,86.0
1758,"Creazn, Soedesco",512879,Generally unfavorable reviews,7,"Adventure, General, 3D, First-Person", Up to 8 Players,Soedesco,https://www.metacritic.com/company/soedesco,M,Generally unfavorable reviews,15.0
1759,Red Meat Games,542604,Generally unfavorable reviews,5,"Action Adventure, Adventure, 3D, Survival, First-Person",No Online Multiplayer,Red Meat Games,https://www.metacritic.com/company/red-meat-games,,No user score yet,
1760,1047 Games,539287,Mixed or average reviews,6,"Action, Shooter, First-Person, Tactical, Arcade",Online Multiplayer Up to 10 Players,1047 Games,https://www.metacritic.com/company/1047-games,,Mixed or average reviews,90.0
1761,ILMxLab,541033,Generally favorable reviews,6,"Adventure, 3D, First-Person",No Online Multiplayer,Disney Interactive Studios,https://www.metacritic.com/company/disney-interactive-studios,,Mixed or average reviews,13.0
1762,"id Software, Avalanche Studios",525750,Mixed or average reviews,43,"Action, Shooter, First-Person, Arcade", No Online Multiplayer,Bethesda Softworks,https://www.metacritic.com/company/bethesda-softworks,M,Mixed or average reviews,687.0
1763,"id Software, Avalanche Studios",525751,Mixed or average reviews,21,"Action, Shooter, First-Person, Arcade", No Online Multiplayer,Bethesda Softworks,https://www.metacritic.com/company/bethesda-softworks,M,Mixed or average reviews,239.0
1764,"id Software, Avalanche Studios",525749,Mixed or average reviews,55,"Action, Shooter, First-Person, Arcade", No Online Multiplayer,Bethesda Softworks,https://www.metacritic.com/company/bethesda-softworks,M,Mixed or average reviews,817.0
1765,Night Dive Studios,535747,Generally favorable reviews,4,"Action, Shooter, First-Person, Arcade",No Online Multiplayer Online Multiplayer,Atari SA,https://www.metacritic.com/company/atari-sa,,Generally favorable reviews,35.0
1766,Storm in a Teacup,513953,Mixed or average reviews,37,"Adventure, 3D, First-Person",No Online Multiplayer,"Wired Productions, Storm in a Teacup",https://www.metacritic.com/company/wired-productions,M,Mixed or average reviews,137.0
1767,Marslit Games,510564,Generally unfavorable reviews,6,"Adventure, 3D, First-Person",No Online Multiplayer,1C Entertainment,https://www.metacritic.com/company/1c-entertainment,,No user score yet,
1768,Saber Interactive,518878,Mixed or average reviews,25,"Action, Shooter, First-Person, Third-Person, Tactical",Up to 4 Players,"Saber Interactive, Focus Home Interactive",https://www.metacritic.com/company/saber-interactive,M,Mixed or average reviews,466.0
1769,Saber Interactive,518879,Mixed or average reviews,32,"Action, Shooter, First-Person, Third-Person, Tactical",Up to 4 Players Up to 8 Players,"Saber Interactive, Focus Home Interactive, MAD DOG GAMES LLC",https://www.metacritic.com/company/saber-interactive,M,Mixed or average reviews,434.0
1770,Saber Interactive,518880,Mixed or average reviews,17,"Action, Shooter, First-Person, Third-Person, Tactical",Up to 4 Players Up to 8 Players,"Saber Interactive, Focus Home Interactive, MAD DOG GAMES LLC",https://www.metacritic.com/company/saber-interactive,M,Mixed or average reviews,170.0
1771,Take-Two Interactive,540307,Generally favorable reviews,10,"Action, Miscellaneous, Shooter, Compilation, First-Person, Arcade",Up to 4 Players,"2K Games, Gearbox Publishing",https://www.metacritic.com/company/2k-games,M,Mixed or average reviews,99.0
1772,Take-Two Interactive,540308,Generally favorable reviews,7,"Action, Miscellaneous, Shooter, Compilation, First-Person, Arcade",Up to 4 Players,Gearbox Publishing,https://www.metacritic.com/company/gearbox-publishing,M,Generally favorable reviews,48.0
1773,Night Dive Studios,539365,Mixed or average reviews,7,"Action, Shooter, First-Person, Arcade",No Online Multiplayer,Night Dive Studios,https://www.metacritic.com/company/night-dive-studios,M,Generally favorable reviews,14.0
1774,Massive Entertainment,522749,Generally favorable reviews,34,"First-Person, Action, Shooter, Third-Person, Tactical",Online Multiplayer Up to 16 Players,Ubisoft,https://www.metacritic.com/company/ubisoft,M,Generally unfavorable reviews,1678.0
1775,Ground Shatter Ltd.,511321,Mixed or average reviews,5,"Action, Shooter, First-Person, Arcade",Online Multiplayer,Ground Shatter Ltd.,https://www.metacritic.com/company/ground-shatter-ltd,,Generally unfavorable reviews,8.0
1776,Ground Shatter Ltd.,530828,Mixed or average reviews,5,"Action, Shooter, First-Person, Arcade",2 Players,Rising Star Games,https://www.metacritic.com/company/rising-star-games,M,Generally unfavorable reviews,4.0
1777,Ground Shatter Ltd.,530827,Mixed or average reviews,5,"Action, Shooter, First-Person, Arcade",2 Players,Rising Star Games,https://www.metacritic.com/company/rising-star-games,M,Generally unfavorable reviews,10.0
1778,Ground Shatter Ltd.,523165,Mixed or average reviews,10,"Action, Shooter, First-Person, Arcade",2 Players,Rising Star Games,https://www.metacritic.com/company/rising-star-games,M,Mixed or average reviews,12.0
1779,Massive Entertainment,522747,Generally favorable reviews,56,"First-Person, Action, Shooter, Third-Person, Tactical",Online Multiplayer Up to 16 Players,Ubisoft,https://www.metacritic.com/company/ubisoft,M,Mixed or average reviews,1581.0
1780,Massive Entertainment,522748,Generally favorable reviews,30,"First-Person, Action, Shooter, Third-Person, Tactical",Online Multiplayer Up to 16 Players,Ubisoft,https://www.metacritic.com/company/ubisoft,M,Mixed or average reviews,446.0
1781,White Paper Games,529442,Mixed or average reviews,13,"Adventure, 3D, First-Person",No Online Multiplayer,Sold Out,https://www.metacritic.com/company/sold-out,T,Generally unfavorable reviews,6.0
1782,White Paper Games,529443,Mixed or average reviews,25,"Adventure, 3D, First-Person",No Online Multiplayer,Sold Out,https://www.metacritic.com/company/sold-out,T,Generally unfavorable reviews,17.0
1783,White Paper Games,518840,Mixed or average reviews,20,"Adventure, 3D, First-Person",No Online Multiplayer,Humble,https://www.metacritic.com/company/humble,T,Generally unfavorable reviews,28.0
1784,Toxic Games,538098,Mixed or average reviews,13,"Action, Shooter, First-Person, Arcade",No Online Multiplayer,Trapped Nerve Games,https://www.metacritic.com/company/trapped-nerve-games,T,Mixed or average reviews,13.0
1785,Pixel Maniacs,523230,Mixed or average reviews,10,"Puzzle, Action, Shooter, First-Person, Arcade",No Online Multiplayer,Pixel Maniacs,https://www.metacritic.com/company/pixel-maniacs,,Generally unfavorable reviews,15.0
1786,Ubisoft Montreal,535702,Mixed or average reviews,70,"Action, Shooter, First-Person, Arcade",2 Players,Ubisoft,https://www.metacritic.com/company/ubisoft,M,Generally unfavorable reviews,737.0
1787,Ubisoft Montreal,535703,Mixed or average reviews,24,"Action, Shooter, First-Person, Arcade",2 Players Online Multiplayer,Ubisoft,https://www.metacritic.com/company/ubisoft,M,Generally unfavorable reviews,884.0
1788,Ubisoft Montreal,535704,Generally favorable reviews,26,"Action, Shooter, First-Person, Arcade",2 Players,Ubisoft,https://www.metacritic.com/company/ubisoft,M,Generally unfavorable reviews,256.0
1789,4A Games,510884,Generally favorable reviews,32,"Action, Shooter, First-Person, Arcade",No Online Multiplayer,Deep Silver,https://www.metacritic.com/company/deep-silver,M,Mixed or average reviews,797.0
1790,4A Games,510938,Generally favorable reviews,41,"Action, Shooter, First-Person, Arcade",No Online Multiplayer,Deep Silver,https://www.metacritic.com/company/deep-silver,M,Generally favorable reviews,1848.0
1791,4A Games,510939,Generally favorable reviews,53,"Action, Shooter, First-Person, Arcade",No Online Multiplayer,Deep Silver,https://www.metacritic.com/company/deep-silver,M,Mixed or average reviews,4653.0
1792,Gameloft,527595,Mixed or average reviews,9,"Action, Shooter, First-Person, Arcade",No Online Multiplayer Up to 12 Players,Gameloft,https://www.metacritic.com/company/gameloft,M,Generally unfavorable reviews,16.0
1793,Eastshade Studios,521505,Generally favorable reviews,21,"Adventure, 3D, First-Person",No Online Multiplayer,Eastshade Studios,https://www.metacritic.com/company/eastshade-studios,,Generally favorable reviews,59.0
1794,Aurelien Regard Games,507745,Mixed or average reviews,4,"Action, General, Shooter, First-Person, Arcade",No Online Multiplayer,"Playdius Entertainment, Playdius",https://www.metacritic.com/company/playdius-entertainment,T,No user score yet,
1795,Blackmill Games,510321,Mixed or average reviews,15,"Action, Strategy, Real-Time, Shooter, First-Person, General, Tactical", Up to 64 Players,M2H,https://www.metacritic.com/company/m2h,,Generally favorable reviews,26.0
1796,Zoetrope Interactive,513779,Mixed or average reviews,9,"Adventure, 3D, First-Person",No Online Multiplayer,Iceberg Interactive,https://www.metacritic.com/company/iceberg-interactive,T,Mixed or average reviews,17.0
1797,Zoetrope Interactive,513780,Mixed or average reviews,10,"Adventure, 3D, First-Person",No Online Multiplayer,Iceberg Interactive,https://www.metacritic.com/company/iceberg-interactive,T,Mixed or average reviews,8.0
1798,Aurelien Regard Games,535834,Mixed or average reviews,5,"Action, General, Shooter, First-Person, Arcade",No Online Multiplayer,Playdius,https://www.metacritic.com/company/playdius,T,No user score yet,
1799,Bloober Team,531307,Generally favorable reviews,16,"Adventure, 3D, First-Person",No Online Multiplayer,Bloober Team,https://www.metacritic.com/company/bloober-team,M,Mixed or average reviews,34.0
1800,Playdius,507563,Mixed or average reviews,4,"Action, General, Shooter, First-Person, Arcade",No Online Multiplayer,Playdius,https://www.metacritic.com/company/playdius,T,Mixed or average reviews,5.0
1801,Aurelien Regard Games,535835,Generally unfavorable reviews,5,"Action, General, Shooter, First-Person, Arcade",No Online Multiplayer,Playdius,https://www.metacritic.com/company/playdius,T,Generally unfavorable reviews,7.0
1802,Respawn Entertainment,537911,Generally favorable reviews,28,"Action, Shooter, First-Person, Tactical",Online Multiplayer Up to 60 Players,Electronic Arts,https://www.metacritic.com/company/electronic-arts,T,Mixed or average reviews,1557.0
1803,Respawn Entertainment,537912,Generally favorable reviews,10,"Action, Shooter, First-Person, Tactical",Online Multiplayer,Electronic Arts,https://www.metacritic.com/company/electronic-arts,T,Mixed or average reviews,373.0
1804,Respawn Entertainment,537913,Generally favorable reviews,25,"Action, Shooter, First-Person, Tactical",Massively Multiplayer Online Multiplayer,Electronic Arts,https://www.metacritic.com/company/electronic-arts,T,Mixed or average reviews,1714.0
1805,Radiation Blue,507492,Mixed or average reviews,16,"Action, Shooter, First-Person, Arcade", No Online Multiplayer,Team17,https://www.metacritic.com/company/team17,M,Generally unfavorable reviews,54.0
1806,Radiation Blue,507493,Mixed or average reviews,20,"Action, Shooter, First-Person, Arcade",No Online Multiplayer,"Team17, Sold Out",https://www.metacritic.com/company/team17,M,Generally unfavorable reviews,35.0
1807,Radiation Blue,507494,Mixed or average reviews,16,"Action, Shooter, First-Person, Arcade",No Online Multiplayer,"Team17, Sold Out",https://www.metacritic.com/company/team17,M,Generally unfavorable reviews,27.0
1808,Nekcom,537163,Generally unfavorable reviews,4,"Adventure, 3D, First-Person",No Online Multiplayer,Coconut Island Games,https://www.metacritic.com/company/coconut-island-games,T,No user score yet,
1809,Chainsawesome Games,519719,Mixed or average reviews,9,"Action, Shooter, First-Person, Tactical",Online Multiplayer Up to 6 Players,Chainsawesome Games,https://www.metacritic.com/company/chainsawesome-games,E10+,Mixed or average reviews,8.0
1810,"Fatshark AB, Fatshark",519424,Generally favorable reviews,6,"Action, Shooter, First-Person, Arcade",Up to 4 Players,"Fatshark AB, Fatshark",https://www.metacritic.com/company/fatshark-ab,M,Mixed or average reviews,61.0
1811,Campo Santo,524070,Generally favorable reviews,4,"Adventure, 3D, First-Person",No Online Multiplayer,Campo Santo,https://www.metacritic.com/company/campo-santo,,Mixed or average reviews,46.0
1812,Gearbox Software,533126,Mixed or average reviews,34,"Action, Shooter, First-Person, Arcade",No Online Multiplayer,2K Games,https://www.metacritic.com/company/2k-games,M,Mixed or average reviews,65.0
1813,Spearhead Games,533422,Mixed or average reviews,6,"Adventure, 3D, First-Person",No Online Multiplayer,Spearhead Games,https://www.metacritic.com/company/spearhead-games,,Generally favorable reviews,16.0
1814,New World Interactive,242271,Generally favorable reviews,30,"General, Action, Strategy, General, Shooter, First-Person, Tactical",Online Multiplayer,"Focus Home Interactive, New World Interactive",https://www.metacritic.com/company/focus-home-interactive,M,Generally favorable reviews,235.0
1815,Vertical Robot,535816,Generally favorable reviews,5,"Adventure, 3D, First-Person",No Online Multiplayer,Vertical Robot,https://www.metacritic.com/company/vertical-robot,T,Mixed or average reviews,19.0
1816,New Blood Interactive,502315,Generally favorable reviews,19,"Action, Shooter, First-Person, Arcade", Online Multiplayer Up to 16 Players,New Blood Interactive,https://www.metacritic.com/company/new-blood-interactive,,Generally favorable reviews,238.0
1817,PUBG Corporation,534669,Mixed or average reviews,29,"Action, Shooter, First-Person, Tactical",Up to more than 64 Players,PUBG Corporation,https://www.metacritic.com/company/pubg-corporation,T,Generally unfavorable reviews,183.0
1818,"3D Realms, Voidpoint, LLC",533656,Generally favorable reviews,13,"Action, General, Shooter, First-Person, Arcade",No Online Multiplayer,1C Entertainment,https://www.metacritic.com/company/1c-entertainment,M,Mixed or average reviews,24.0
1819,"3D Realms, Voidpoint, LLC",533657,Mixed or average reviews,7,"General, Action, Shooter, First-Person, Arcade",No Online Multiplayer,1C Entertainment,https://www.metacritic.com/company/1c-entertainment,M,Mixed or average reviews,9.0
1820,"3D Realms, Voidpoint, LLC",533658,Generally favorable reviews,9,"Action, General, Shooter, First-Person, Arcade",No Online Multiplayer,1C Entertainment,https://www.metacritic.com/company/1c-entertainment,M,Mixed or average reviews,20.0
1821,Ghost Ship Games,505199,Generally favorable reviews,20,"Action, Shooter, First-Person, Arcade", Online Multiplayer Up to 4 Players,Ghost Ship Games,https://www.metacritic.com/company/ghost-ship-games,,Generally favorable reviews,341.0
1822,Ghost Ship Games,510904,Generally favorable reviews,5,"Action, Shooter, First-Person, Arcade", Online Multiplayer Up to 4 Players,Coffee Stain Publishing,https://www.metacritic.com/company/coffee-stain-publishing,,Generally favorable reviews,47.0
1823,343 Industries,560201,Mixed or average reviews,5,"Action, Shooter, First-Person, Arcade",Online Multiplayer,Microsoft Game Studios,https://www.metacritic.com/company/microsoft-game-studios,M,Generally favorable reviews,72.0
1824,Blue Manchu,557631,Generally favorable reviews,6,"Action, Shooter, First-Person, Arcade",No Online Multiplayer,"Humble Bundle, Humble Games",https://www.metacritic.com/company/humble-bundle,M,Mixed or average reviews,31.0
1825,Saber Interactive,559033,Mixed or average reviews,4,"Action, Shooter, First-Person, Third-Person, Tactical",Up to 8 Players,Focus Home Interactive,https://www.metacritic.com/company/focus-home-interactive,M,No user score yet,
1826,Saber Interactive,559034,Mixed or average reviews,6,"Action, Shooter, First-Person, Third-Person, Tactical",Up to 8 Players,Focus Home Interactive,https://www.metacritic.com/company/focus-home-interactive,M,Mixed or average reviews,11.0
1827,Infinity Ward,558286,Mixed or average reviews,5,"Action, Shooter, First-Person, Arcade",No Online Multiplayer,Activision,https://www.metacritic.com/company/activision,M,Generally favorable reviews,118.0
1828,SuperSexySoftware,541969,Mixed or average reviews,11,"Adventure, 3D, First-Person",No Online Multiplayer,Deck 13,https://www.metacritic.com/company/deck-13,,Mixed or average reviews,15.0
1829,Mi'pu'mi Games,557170,Mixed or average reviews,8,"Adventure, 3D, First-Person",No Online Multiplayer,Mi'pu'mi Games,https://www.metacritic.com/company/mipumi-games,,Mixed or average reviews,6.0
1830,"Terri Vellimann, Terri Vellmann & Doseone",556873,Mixed or average reviews,9,"Adventure, 3D, First-Person",No Online Multiplayer,Devolver Digital,https://www.metacritic.com/company/devolver-digital,M,Mixed or average reviews,44.0
1831,Galen Drew,534690,Mixed or average reviews,4,"Adventure, 3D, First-Person",No Online Multiplayer,Ice Water Games,https://www.metacritic.com/company/ice-water-games,,No user score yet,
1832,Charm Games,557282,Generally favorable reviews,7,"Adventure, General, 3D, First-Person",No Online Multiplayer,Charm Games,https://www.metacritic.com/company/charm-games,E,Mixed or average reviews,4.0
1833,Infinity Ward,558270,Mixed or average reviews,39,"Action, Shooter, First-Person, Arcade",No Online Multiplayer,Activision,https://www.metacritic.com/company/activision,M,Mixed or average reviews,282.0
1834,Aspyr,551531,Mixed or average reviews,4,"Action, Shooter, First-Person, Arcade",Up to 16 Players,Aspyr,https://www.metacritic.com/company/aspyr,T,Mixed or average reviews,19.0
1835,Fireproof Games,555569,Generally favorable reviews,10,"Adventure, 3D, First-Person", No Online Multiplayer,Fireproof Games,https://www.metacritic.com/company/fireproof-games,,Generally favorable reviews,15.0
1836,Aspyr,551529,Mixed or average reviews,15,"Action, Shooter, First-Person, Arcade",Up to 16 Players,Aspyr,https://www.metacritic.com/company/aspyr,T,Mixed or average reviews,16.0
1837,Gearbox Software,556920,Mixed or average reviews,8,"Action, Shooter, First-Person, Arcade",Up to 4 Players,2K Games,https://www.metacritic.com/company/2k-games,M,Mixed or average reviews,36.0
1838,Fireproof Games,557280,Generally favorable reviews,11,"Adventure, 3D, First-Person",No Online Multiplayer,Fireproof Games,https://www.metacritic.com/company/fireproof-games,,Mixed or average reviews,19.0
1839,Valve Software,552334,Universal acclaim,69,"Action, Shooter, First-Person, Arcade",No Online Multiplayer,Valve Software,https://www.metacritic.com/company/valve-software,,Universal acclaim,2800.0
1840,"id Software, Night Dive Studios",548878,Generally favorable reviews,10,"Action, Shooter, First-Person, Arcade",No Online Multiplayer,Bethesda Softworks,https://www.metacritic.com/company/bethesda-softworks,M,Generally favorable reviews,65.0
1841,Night Dive Studios,550262,Generally favorable reviews,9,"Action, Shooter, First-Person, Arcade",No Online Multiplayer,Bethesda Softworks,https://www.metacritic.com/company/bethesda-softworks,M,Generally favorable reviews,49.0
1842,Night Dive Studios,550263,Generally favorable reviews,4,"Action, Shooter, First-Person, Arcade",No Online Multiplayer,Bethesda Softworks,https://www.metacritic.com/company/bethesda-softworks,M,Generally favorable reviews,31.0
1843,id Software,527356,Generally favorable reviews,48,"Action, Shooter, First-Person, Arcade",Up to 3 Players,Bethesda Softworks,https://www.metacritic.com/company/bethesda-softworks,M,Generally favorable reviews,3864.0
1844,id Software,527357,Generally favorable reviews,61,"Action, Shooter, First-Person, Arcade",Up to 3 Players,Bethesda Softworks,https://www.metacritic.com/company/bethesda-softworks,M,Generally favorable reviews,5578.0
1845,id Software,527355,Generally favorable reviews,33,"Action, Shooter, First-Person, Arcade",Up to 3 Players,Bethesda Softworks,https://www.metacritic.com/company/bethesda-softworks,M,Universal acclaim,1953.0
1846,Infinity Ward,557292,Generally favorable reviews,13,"Action, Shooter, First-Person, Tactical",Up to more than 64 Players,Activision,https://www.metacritic.com/company/activision,M,Generally unfavorable reviews,535.0
1847,Infinity Ward,557293,Generally favorable reviews,15,"Action, Shooter, First-Person, Tactical",Up to more than 64 Players,Activision,https://www.metacritic.com/company/activision,M,Generally unfavorable reviews,1088.0
1848,Infinity Ward,557294,Generally favorable reviews,7,"Action, Shooter, First-Person, Tactical",Up to 64 Players,Activision,https://www.metacritic.com/company/activision,M,Generally unfavorable reviews,106.0
1849,Recluse Industries,523238,Mixed or average reviews,11,"Action, Adventure, General, 3D, First-Person",No Online Multiplayer,Recluse Industries,https://www.metacritic.com/company/recluse-industries,E,Mixed or average reviews,19.0
1850,343 Industries,556660,Generally favorable reviews,6,"Action, Shooter, First-Person, Arcade",Online Multiplayer,Xbox Game Studios,https://www.metacritic.com/company/xbox-game-studios,M,Mixed or average reviews,107.0
1851,4A Games,556731,Generally favorable reviews,5,"Action, Shooter, First-Person, Arcade",No Online Multiplayer,Deep Silver,https://www.metacritic.com/company/deep-silver,M,Generally favorable reviews,47.0
1852,Cyan Worlds,543810,Generally favorable reviews,4,"Adventure, 3D, First-Person",No Online Multiplayer,Limited Run Games,https://www.metacritic.com/company/limited-run-games,E,Mixed or average reviews,5.0
1853,Koch Media,556721,Generally favorable reviews,5,"Action, Shooter, First-Person, Arcade",No Online Multiplayer,Deep Silver,https://www.metacritic.com/company/deep-silver,M,Generally favorable reviews,35.0
1854,Wales Interactive,553148,Mixed or average reviews,4,"Action Adventure, Adventure, General, 3D, First-Person",No Online Multiplayer,Wales Interactive,https://www.metacritic.com/company/wales-interactive,T,No user score yet,
1855,Caustic Reality,546934,Mixed or average reviews,6,"Action Adventure, Adventure, 3D, Survival, First-Person",No Online Multiplayer,Blowfish Studios,https://www.metacritic.com/company/blowfish-studios,M,Generally unfavorable reviews,10.0
1856,Caustic Reality,546933,Mixed or average reviews,7,"Action Adventure, Adventure, 3D, Survival, First-Person",No Online Multiplayer,Blowfish Studios,https://www.metacritic.com/company/blowfish-studios,M,Mixed or average reviews,21.0
1857,Caustic Reality,546932,Mixed or average reviews,11,"Action Adventure, Adventure, 3D, Survival, First-Person",No Online Multiplayer,Blowfish Studios,https://www.metacritic.com/company/blowfish-studios,M,Mixed or average reviews,22.0
1858,Red Thread Games,534667,Generally favorable reviews,6,"Action Adventure, Survival, Adventure, 3D, First-Person",No Online Multiplayer,Red Thread Games,https://www.metacritic.com/company/red-thread-games,T,Mixed or average reviews,11.0
1859,Red Thread Games,534668,Mixed or average reviews,4,"Action Adventure, Survival, Adventure, 3D, First-Person",No Online Multiplayer,Red Thread Games,https://www.metacritic.com/company/red-thread-games,T,No user score yet,
