,developer,id,metascore_how,metascore_review,multigenre,player,publisher,publisher_url,rating,userscore_how,userscore_review
0,Doki Denki,161778,Mixed or average reviews,5,"Action, Platformer, 2D",,SCEA,https://www.metacritic.com/company/scea,E,Mixed or average reviews,9.0
1,Sonic Team,161197,Mixed or average reviews,28,"Action, Platformer, 3D",,Sega,https://www.metacritic.com/company/sega,E,Generally favorable reviews,327.0
2,Capcom,101308,Generally favorable reviews,33,"Action, Platformer, 3D",,Capcom,https://www.metacritic.com/company/capcom,T,Generally favorable reviews,29.0
3,Nintendo,161028,Universal acclaim,28,"Action, Platformer, 2D",,Nintendo,https://www.metacritic.com/company/nintendo,E,Universal acclaim,272.0
4,Sonic Team,161131,Generally favorable reviews,22,"Action, Platformer, 2D",,Sega,https://www.metacritic.com/company/sega,E,Generally favorable reviews,128.0
5,Capcom,161108,Mixed or average reviews,14,"Action, Platformer, 2D",,Capcom,https://www.metacritic.com/company/capcom,E,Mixed or average reviews,102.0
6,Naughty Dog,101698,Universal acclaim,35,"Action, Platformer, 3D",,SCEA,https://www.metacritic.com/company/scea,E,Generally favorable reviews,594.0
7,Konami,101691,Generally unfavorable reviews,6,"Action, Platformer, 3D",,Konami,https://www.metacritic.com/company/konami,E,Generally unfavorable reviews,27.0
8,Nintendo,161162,Generally favorable reviews,17,"Action, Platformer, 2D",,Nintendo,https://www.metacritic.com/company/nintendo,E,Generally favorable reviews,93.0
9,Ubisoft Montreal,161276,Mixed or average reviews,11,"Action, Platformer, 3D",,Ubisoft,https://www.metacritic.com/company/ubisoft,E,Mixed or average reviews,10.0
10,Helixe,160998,Mixed or average reviews,5,"Action, Platformer, 2D",,THQ,https://www.metacritic.com/company/thq,E,Generally favorable reviews,4.0
11,Digital Illusions,161000,Generally unfavorable reviews,19,"Action, Platformer, 3D",,TDK Mediactive,https://www.metacritic.com/company/tdk-mediactive,T,Generally unfavorable reviews,25.0
12,Oddworld Inhabitants,160717,Generally favorable reviews,30,"Action, Platformer, 3D",,Microsoft Game Studios,https://www.metacritic.com/company/microsoft-game-studios,T,Generally favorable reviews,45.0
13,Digital Eclipse,161139,Mixed or average reviews,16,"Action, Platformer, 2D",,VU Games,https://www.metacritic.com/company/vu-games,E,Mixed or average reviews,26.0
14,Traveller's Tales,101595,Mixed or average reviews,22,"Action, Platformer, 3D",,VU Games,https://www.metacritic.com/company/vu-games,E,Mixed or average reviews,337.0
15,Titus Software,161159,Mixed or average reviews,11,"Action, Platformer, 2D",,Titus Software,https://www.metacritic.com/company/titus-software,E,Generally favorable reviews,5.0
16,Konami,160997,Mixed or average reviews,16,"Action, Platformer, 2D",,Konami,https://www.metacritic.com/company/konami,T,Mixed or average reviews,31.0
17,3DO,101380,Mixed or average reviews,18,"Action, Platformer, 3D",,3DO,https://www.metacritic.com/company/3do,E,Mixed or average reviews,5.0
18,Namco,101306,Universal acclaim,18,"Action, Platformer, 3D",,Namco,https://www.metacritic.com/company/namco,E,Generally favorable reviews,138.0
19,Konami Computer Entertainment Hawaii,161113,Generally unfavorable reviews,10,"Action, Platformer, 2D",,Konami,https://www.metacritic.com/company/konami,E,Mixed or average reviews,7.0
20,Sonic Team,160843,Generally favorable reviews,18,"Action, Platformer, 3D",,Sega,https://www.metacritic.com/company/sega,E,Generally favorable reviews,582.0
21,KCEK,160960,Universal acclaim,22,"Action, Platformer, 2D",,Konami,https://www.metacritic.com/company/konami,T,Generally favorable reviews,149.0
22,Nintendo,160976,Generally favorable reviews,19,"Action, Platformer, 2D",,Nintendo,https://www.metacritic.com/company/nintendo,E,Generally favorable reviews,113.0
23,Digital Eclipse,160996,Generally favorable reviews,17,"Action, Platformer, 2D",,Ubisoft,https://www.metacritic.com/company/ubisoft,E,Generally favorable reviews,29.0
24,Game Titan,161002,Mixed or average reviews,10,"Action, Platformer, 2D",,Majesco Games,https://www.metacritic.com/company/majesco-games,E,Mixed or average reviews,14.0
25,Pipe Dream Interactive,161012,Mixed or average reviews,10,"Action, Platformer, 2D",,Majesco Games,https://www.metacritic.com/company/majesco-games,E,Mixed or average reviews,6.0
26,Rare Ltd.,160644,Universal acclaim,19,"Action, Platformer, 3D",,Rare Ltd.,https://www.metacritic.com/company/rare-ltd,M,Universal acclaim,418.0
27,Capcom,160840,Generally favorable reviews,10,"Action, Platformer, 2D",,Capcom,https://www.metacritic.com/company/capcom,E,Generally favorable reviews,116.0
28,Ubisoft,101401,Universal acclaim,16,"Action, Platformer, 3D",,Ubisoft,https://www.metacritic.com/company/ubisoft,E,Generally favorable reviews,85.0
29,Disney Interactive,101457,Mixed or average reviews,10,"Action, Platformer, 3D",,Ubisoft,https://www.metacritic.com/company/ubisoft,E,Mixed or average reviews,20.0
30,Ubisoft Montreal,160969,Mixed or average reviews,8,"Action, Platformer, 3D",,Ubisoft,https://www.metacritic.com/company/ubisoft,E,Generally favorable reviews,7.0
31,Avalanche Software,161979,Mixed or average reviews,6,"Action, Platformer, 3D",,Mattel,https://www.metacritic.com/company/mattel,T,Mixed or average reviews,5.0
32,Rare Ltd.,160630,Universal acclaim,15,"Action, Platformer, 3D",,Nintendo,https://www.metacritic.com/company/nintendo,E,Generally favorable reviews,266.0
33,Player 1,160633,Generally unfavorable reviews,6,"Action, Platformer, 3D",,Titus Software,https://www.metacritic.com/company/titus-software,E,Generally unfavorable reviews,13.0
34,Crystal Dynamics,161943,Mixed or average reviews,5,"Action, Platformer, 3D",,Eidos Interactive,https://www.metacritic.com/company/eidos-interactive,E,Generally favorable reviews,10.0
35,Avalanche Software,161940,Mixed or average reviews,4,"Action, Platformer, 3D",,THQ,https://www.metacritic.com/company/thq,,Mixed or average reviews,12.0
36,Smilebit,160688,Universal acclaim,24,"Action, Platformer, 3D",,Sega,https://www.metacritic.com/company/sega,T,Generally favorable reviews,114.0
37,Insomniac Games,161966,Universal acclaim,15,"Action, Platformer, 3D",,SCEA,https://www.metacritic.com/company/scea,E,Generally favorable reviews,414.0
38,Traveller's Tales,160867,Mixed or average reviews,16,"Action, Platformer, 3D",,Activision,https://www.metacritic.com/company/activision,E,Generally favorable reviews,6.0
39,Traveller's Tales,160923,Mixed or average reviews,10,"Action, Platformer, 3D",,Activision,https://www.metacritic.com/company/activision,E,Mixed or average reviews,14.0
40,Paradigm Entertainment,160801,Mixed or average reviews,7,"Action, Platformer, 3D",,Infogrames,https://www.metacritic.com/company/infogrames,E,Generally favorable reviews,9.0
41,Capcom,160761,Mixed or average reviews,15,"Action, Platformer, 2D",,Capcom,https://www.metacritic.com/company/capcom,E,Generally favorable reviews,20.0
42,HAL Labs,163331,Generally favorable reviews,22,"Action, Platformer, 3D",,Nintendo,https://www.metacritic.com/company/nintendo,E,Generally favorable reviews,127.0
43,Traveller's Tales,160780,Mixed or average reviews,5,"Action, Platformer, 3D",,Activision,https://www.metacritic.com/company/activision,E,Mixed or average reviews,14.0
44,Rare Ltd.,160616,Universal acclaim,14,"Action, Platformer, 3D",,Rare Ltd.,https://www.metacritic.com/company/rare-ltd,E,Generally favorable reviews,311.0
45,Ubisoft Montpellier,160729,Universal acclaim,12,"Action, Platformer, 3D",,Ubisoft,https://www.metacritic.com/company/ubisoft,E,Generally favorable reviews,121.0
46,SCEI,160624,Universal acclaim,19,"Action, Platformer, 3D",,SCEA,https://www.metacritic.com/company/scea,E,Generally favorable reviews,107.0
47,KCEK,160639,Generally favorable reviews,15,"Action, Platformer, 3D",,Konami,https://www.metacritic.com/company/konami,T,Mixed or average reviews,71.0
48,Oddworld Inhabitants,163125,Generally favorable reviews,13,"Action, Platformer, 2D",,GT Interactive,https://www.metacritic.com/company/gt-interactive,T,Generally favorable reviews,130.0
49,Naughty Dog,160646,Universal acclaim,12,"Action, Platformer, 3D",,SCEA,https://www.metacritic.com/company/scea,E,Universal acclaim,834.0
50,DMA Design,160752,Generally favorable reviews,10,"Action, Platformer, 3D",,Take-Two Interactive,https://www.metacritic.com/company/take-two-interactive,E,Generally favorable reviews,23.0
51,Rare Ltd.,160629,Universal acclaim,19,"Action, Platformer, 3D",,Nintendo,https://www.metacritic.com/company/nintendo,E,Universal acclaim,616.0
52,Nintendo,160798,Mixed or average reviews,8,"Action, Platformer, 2D",,Nintendo,https://www.metacritic.com/company/nintendo,E,Mixed or average reviews,133.0
53,Konami,160640,Universal acclaim,12,"Action, Platformer, 2D",,Konami,https://www.metacritic.com/company/konami,T,Universal acclaim,863.0
54,Oddworld Inhabitants,160716,Generally favorable reviews,10,"Action, Platformer, 2D",,GT Interactive,https://www.metacritic.com/company/gt-interactive,T,Generally favorable reviews,186.0
55,Nintendo,160763,Universal acclaim,13,"Action, Platformer, 3D",,Nintendo,https://www.metacritic.com/company/nintendo,E,Universal acclaim,1753.0
56,Virtucraft,161583,Mixed or average reviews,13,"Action, Platformer, 2D",,Bam Entertainment,https://www.metacritic.com/company/bam-entertainment,T,Mixed or average reviews,10.0
57,Mistic Software,161727,Generally unfavorable reviews,5,"Action, Platformer, 2D",,Atari,https://www.metacritic.com/company/atari,E,Mixed or average reviews,9.0
58,Atari,161844,Mixed or average reviews,7,"Action, Platformer, 3D",,Atari,https://www.metacritic.com/company/atari,E,Mixed or average reviews,12.0
59,Doki Denki,162080,Mixed or average reviews,4,"Action, Platformer, 3D",,Gotham Games,https://www.metacritic.com/company/gotham-games,E,Generally favorable reviews,5.0
60,Ubisoft,161393,Generally favorable reviews,13,"Action, Platformer, 3D",,Ubisoft,https://www.metacritic.com/company/ubisoft,E,Generally favorable reviews,17.0
61,Ubisoft,102137,Mixed or average reviews,8,"Action, Platformer, Platformer, 3D, 3D",,Ubisoft,https://www.metacritic.com/company/ubisoft,E,Generally favorable reviews,110.0
62,Ubisoft,102135,Generally favorable reviews,21,"Action, Platformer, 3D",,Ubisoft,https://www.metacritic.com/company/ubisoft,E,Generally favorable reviews,94.0
63,Capcom,161894,Generally favorable reviews,18,"Action, Platformer, 2D",,Capcom,https://www.metacritic.com/company/capcom,E,Generally favorable reviews,50.0
64,Dimps Corporation,161635,Generally favorable reviews,23,"Action, Platformer, 2D",,Sega,https://www.metacritic.com/company/sega,E,Generally favorable reviews,101.0
65,Ubisoft,163342,Generally favorable reviews,21,"Action, Platformer, 2D",,Ubisoft,https://www.metacritic.com/company/ubisoft,E,Mixed or average reviews,16.0
66,Ubisoft Shanghai,161394,Generally favorable reviews,24,"Action, Platformer, 3D",,Ubisoft,https://www.metacritic.com/company/ubisoft,E,Generally favorable reviews,38.0
67,Acclaim Studios Austin,102418,Mixed or average reviews,20,"Action, Platformer, 3D",,Acclaim,https://www.metacritic.com/company/acclaim,T,Generally favorable reviews,18.0
68,Visual Impact,161899,Mixed or average reviews,4,"Action, Platformer, 2D",,Ubisoft,https://www.metacritic.com/company/ubisoft,E,No user score yet,
69,Acclaim,161331,Mixed or average reviews,21,"Action, Platformer, 3D",,Acclaim,https://www.metacritic.com/company/acclaim,T,Generally favorable reviews,10.0
70,Acclaim,161603,Mixed or average reviews,22,"Action, Platformer, 3D",,Acclaim,https://www.metacritic.com/company/acclaim,T,Mixed or average reviews,6.0
71,Griptonite Games,161705,Mixed or average reviews,18,"Action, Platformer, 2D",,"Encore Software, Inc.",https://www.metacritic.com/company/encore-software-inc,E,Mixed or average reviews,10.0
72,Vicarious Visions,161719,Generally favorable reviews,21,"Action, Platformer, 2D",,Universal Interactive,https://www.metacritic.com/company/universal-interactive,E,Generally favorable reviews,92.0
73,Game Titan,161685,Mixed or average reviews,9,"Action, Platformer, 2D",,Jaleco Entertainment,https://www.metacritic.com/company/jaleco-entertainment,E,Generally unfavorable reviews,4.0
74,Santa Cruz Games,161320,Mixed or average reviews,4,"Action, Platformer, 3D",,NewKidCo,https://www.metacritic.com/company/newkidco,E,Generally unfavorable reviews,8.0
75,Dragonstone,161327,Mixed or average reviews,20,"Action, Platformer, 3D",,"Encore Software, Inc.",https://www.metacritic.com/company/encore-software-inc,T,Mixed or average reviews,4.0
76,Big Sky Software,161741,Mixed or average reviews,4,"Action, Platformer, 3D",,THQ,https://www.metacritic.com/company/thq,E,Mixed or average reviews,24.0
77,Midway,161547,Mixed or average reviews,6,"Action, Platformer, 3D",,Midway,https://www.metacritic.com/company/midway,T,No user score yet,
78,Big Sky Software,161725,Generally unfavorable reviews,4,"Action, Platformer, 3D",,THQ,https://www.metacritic.com/company/thq,E,Mixed or average reviews,14.0
79,Torus Games,161687,Mixed or average reviews,9,"Action, Platformer, 2D",,Activision,https://www.metacritic.com/company/activision,E,No user score yet,
80,Konami,161607,Mixed or average reviews,6,"Action, Platformer, 3D",,Konami,https://www.metacritic.com/company/konami,E,Mixed or average reviews,5.0
81,Ubisoft,161655,Generally unfavorable reviews,10,"Action, Platformer, 3D",,Ubisoft,https://www.metacritic.com/company/ubisoft,E,Mixed or average reviews,6.0
82,HAL Labs,161616,Generally favorable reviews,24,"Action, Platformer, 2D",,Nintendo,https://www.metacritic.com/company/nintendo,E,Generally favorable reviews,108.0
83,Ubisoft Milan,163352,Mixed or average reviews,6,"Action, Platformer, 2D",,Ubisoft,https://www.metacritic.com/company/ubisoft,E,No user score yet,
84,3d6 Games,161537,Mixed or average reviews,11,"Action, Platformer, 2D",,THQ,https://www.metacritic.com/company/thq,E,No user score yet,
85,Midway,163161,Mixed or average reviews,13,"Action, Platformer, 3D",,Midway,https://www.metacritic.com/company/midway,T,Mixed or average reviews,5.0
86,"Dragonstone, Dragonstone Software",101291,Mixed or average reviews,13,"Action, Action Adventure, Platformer, Platformer, Linear, 3D, 3D",No Online Multiplayer,Ubisoft,https://www.metacritic.com/company/ubisoft,T,No user score yet,
87,Dragonstone,161530,Mixed or average reviews,27,"Action, Platformer, 3D",,Ubisoft,https://www.metacritic.com/company/ubisoft,T,Mixed or average reviews,5.0
88,Traveller's Tales,102302,Mixed or average reviews,26,"Action, Platformer, 3D",,Midway,https://www.metacritic.com/company/midway,T,Mixed or average reviews,20.0
89,Saffire,161718,Mixed or average reviews,14,"Action, Platformer, 2D",,Midway,https://www.metacritic.com/company/midway,E,No user score yet,
90,Helixe,161637,Mixed or average reviews,10,"Action, Platformer, 2D",,THQ,https://www.metacritic.com/company/thq,E,Mixed or average reviews,8.0
91,Digital Eclipse,161834,Mixed or average reviews,4,"Action, Platformer, 2D",,THQ,https://www.metacritic.com/company/thq,E,Generally favorable reviews,10.0
92,Magenta Software,161620,Generally unfavorable reviews,5,"Action, Platformer, 3D",,SCEA,https://www.metacritic.com/company/scea,E,Mixed or average reviews,15.0
93,Equinoxe,161639,Generally unfavorable reviews,13,"Action, Platformer, 3D",,VU Games,https://www.metacritic.com/company/vu-games,E,Mixed or average reviews,36.0
94,Blitz Games,161663,Mixed or average reviews,13,"Action, Platformer, 3D",,Infogrames,https://www.metacritic.com/company/infogrames,E,Generally unfavorable reviews,5.0
95,"Atomic Planet Entertainment, Blitz Games",161626,Mixed or average reviews,7,"Action, Platformer, 2D",,Infogrames,https://www.metacritic.com/company/infogrames,E,No user score yet,
96,Insomniac Games,102221,Generally favorable reviews,43,"Action, Platformer, 3D",,SCEA,https://www.metacritic.com/company/scea,T,Generally favorable reviews,511.0
97,Blitz Games,161664,Mixed or average reviews,11,"Action, Platformer, 3D",,Infogrames,https://www.metacritic.com/company/infogrames,E,No user score yet,
98,Blitz Games,102361,Mixed or average reviews,9,"Action, Platformer, 3D",,Infogrames,https://www.metacritic.com/company/infogrames,E,No user score yet,
99,Check Six Games,102118,Mixed or average reviews,20,"Action, Platformer, 3D",,Universal Interactive,https://www.metacritic.com/company/universal-interactive,E,Generally unfavorable reviews,139.0
100,Digital Illusions,161295,Generally unfavorable reviews,6,"Action, Platformer, 3D",,TDK Mediactive,https://www.metacritic.com/company/tdk-mediactive,T,Mixed or average reviews,49.0
101,Disney Interactive,161730,Mixed or average reviews,6,"Action, Platformer, 2D",,Disney Interactive,https://www.metacritic.com/company/disney-interactive,E,Generally favorable reviews,6.0
102,Taniko,161542,Mixed or average reviews,8,"Action, Platformer, 2D",,TDK Mediactive,https://www.metacritic.com/company/tdk-mediactive,E,No user score yet,
103,Tiertex Design Studios,161605,Mixed or average reviews,5,"Action, Platformer, 2D",,Electronic Arts,https://www.metacritic.com/company/electronic-arts,E,No user score yet,
104,Namco,161492,Mixed or average reviews,7,"Action, Platformer, 3D",,Namco,https://www.metacritic.com/company/namco,E,Generally favorable reviews,4.0
105,Blitz Games,161805,Mixed or average reviews,5,"Action, Platformer, 3D",,Infogrames,https://www.metacritic.com/company/infogrames,E,Mixed or average reviews,7.0
106,Blitz Games,102467,Mixed or average reviews,6,"Action, Platformer, Platformer, 3D, 3D",,Infogrames,https://www.metacritic.com/company/infogrames,E,No user score yet,
107,Digital Illusions,161737,Mixed or average reviews,4,"Action, Platformer, 2D",,VU Games,https://www.metacritic.com/company/vu-games,E,Mixed or average reviews,18.0
108,Artoon,161575,Mixed or average reviews,36,"Action, Platformer, 3D",,Microsoft Game Studios,https://www.metacritic.com/company/microsoft-game-studios,E,Generally favorable reviews,65.0
109,Blitz Games,102017,Mixed or average reviews,5,"Action, Platformer, Platformer, 3D, 3D",,"Atari, Infogrames",https://www.metacritic.com/company/atari,E,Generally favorable reviews,24.0
110,Digital Eclipse,161695,Generally favorable reviews,18,"Action, Platformer, 2D",,VU Games,https://www.metacritic.com/company/vu-games,E,Mixed or average reviews,25.0
111,Nintendo,161589,Universal acclaim,26,"Action, Platformer, 2D",,Nintendo,https://www.metacritic.com/company/nintendo,E,Universal acclaim,223.0
112,Evolution Games,163191,Mixed or average reviews,6,"Action, Platformer, 3D",,THQ,https://www.metacritic.com/company/thq,E,Generally favorable reviews,5.0
113,Sucker Punch,102284,Generally favorable reviews,41,"Action, Platformer, 3D",,SCEA,https://www.metacritic.com/company/scea,E,Generally favorable reviews,354.0
114,Capcom,161466,Generally favorable reviews,19,"Action, Platformer, 2D",,Capcom,https://www.metacritic.com/company/capcom,E,Generally favorable reviews,22.0
115,Blitz Games,161361,Mixed or average reviews,8,"Action, Platformer, 3D",,Atari,https://www.metacritic.com/company/atari,E,Mixed or average reviews,5.0
116,Traveller's Tales,161066,Mixed or average reviews,11,"Action, Platformer, 3D",,VU Games,https://www.metacritic.com/company/vu-games,E,Mixed or average reviews,60.0
117,Blitz Games,102015,Mixed or average reviews,7,"Action, Platformer, 3D",,Infogrames,https://www.metacritic.com/company/infogrames,E,Generally favorable reviews,23.0
118,KCET,161374,Generally favorable reviews,27,"Action, Platformer, 2D",,Konami,https://www.metacritic.com/company/konami,T,Generally favorable reviews,112.0
119,Crawfish Interactive,163167,Generally unfavorable reviews,5,"Action, Platformer, 3D",,Bam Entertainment,https://www.metacritic.com/company/bam-entertainment,E,Generally favorable reviews,13.0
120,Digital Eclipse,161564,Mixed or average reviews,8,"Action, Platformer, 2D",,Activision,https://www.metacritic.com/company/activision,E,No user score yet,
121,Radical Entertainment,162010,Generally unfavorable reviews,7,"Action, Platformer, 3D",,THQ,https://www.metacritic.com/company/thq,E,Mixed or average reviews,21.0
122,Krome Studios,161646,Mixed or average reviews,13,"Action, Platformer, 3D",,EA Games,https://www.metacritic.com/company/ea-games,E,Generally favorable reviews,14.0
123,Krome Studios,102269,Mixed or average reviews,14,"Action, Platformer, 3D",,Electronic Arts,https://www.metacritic.com/company/electronic-arts,E,Generally favorable reviews,72.0
124,Vicarious Visions,161740,Mixed or average reviews,4,"Action, Platformer, 2D",,THQ,https://www.metacritic.com/company/thq,E,Generally favorable reviews,10.0
125,Krome Studios,161522,Mixed or average reviews,12,"Action, Platformer, 3D",,Electronic Arts,https://www.metacritic.com/company/electronic-arts,E,Generally favorable reviews,24.0
126,Inti,161352,Generally favorable reviews,17,"Action, Platformer, 2D",,Capcom,https://www.metacritic.com/company/capcom,E,Generally favorable reviews,90.0
127,Ubisoft,161785,Mixed or average reviews,5,"Action, Platformer, 2D",,Ubisoft,https://www.metacritic.com/company/ubisoft,E,Generally unfavorable reviews,6.0
128,RFX Interactive,162006,Mixed or average reviews,8,"Action, Platformer, 2D",,Acclaim,https://www.metacritic.com/company/acclaim,T,Generally favorable reviews,10.0
129,Nintendo,161203,Universal acclaim,61,"Action, Platformer, 3D",,Nintendo,https://www.metacritic.com/company/nintendo,E,Generally favorable reviews,1009.0
130,Planet Interactive,161783,Mixed or average reviews,4,"Action, Platformer, 2D",,Bam Entertainment,https://www.metacritic.com/company/bam-entertainment,E,No user score yet,
131,Natsume,161807,Mixed or average reviews,4,"Action, Platformer, 2D",,THQ,https://www.metacritic.com/company/thq,E,Mixed or average reviews,9.0
132,Sun-Tec,163340,Mixed or average reviews,6,"Action, Platformer, 2D",,Nintendo,https://www.metacritic.com/company/nintendo,E,No user score yet,
133,Digital Eclipse,161610,Mixed or average reviews,13,"Action, Platformer, 2D",,Activision,https://www.metacritic.com/company/activision,E,Mixed or average reviews,4.0
134,Magenta Software,161455,Mixed or average reviews,7,"Action, Platformer, 3D",,SCEA,https://www.metacritic.com/company/scea,E,Mixed or average reviews,11.0
135,Creations,161056,Mixed or average reviews,10,"Action, Platformer, 2D",,Activision,https://www.metacritic.com/company/activision,E,Generally favorable reviews,5.0
136,Blitz Games,161454,Mixed or average reviews,7,"Action, Platformer, 3D",,SCEA,https://www.metacritic.com/company/scea,E,Mixed or average reviews,21.0
137,Digital Eclipse,161729,Generally favorable reviews,11,"Action, Platformer, 2D",,Disney Interactive,https://www.metacritic.com/company/disney-interactive,E,Mixed or average reviews,9.0
138,Super Empire,161549,Generally unfavorable reviews,10,"Action, Platformer, 2D",,Majesco Games,https://www.metacritic.com/company/majesco-games,E,Mixed or average reviews,9.0
139,Hyperspace Cowgirls,161787,Generally unfavorable reviews,5,"Action, Platformer, 2D",,THQ,https://www.metacritic.com/company/thq,E,Generally unfavorable reviews,5.0
140,KCEA,161465,Mixed or average reviews,9,"Action, Platformer, 2D",,Konami,https://www.metacritic.com/company/konami,E,Generally favorable reviews,4.0
141,Heavy Iron Studios,102069,Mixed or average reviews,20,"Action, Platformer, 3D",,THQ,https://www.metacritic.com/company/thq,E,Generally favorable reviews,32.0
142,Atomic Planet Entertainment,161479,Mixed or average reviews,12,"Action, Platformer, 2D",,Metro3D,https://www.metacritic.com/company/metro3d,E,Generally favorable reviews,4.0
143,RFX Interactive,161375,Mixed or average reviews,9,"Action, Platformer, 2D",,TDK Mediactive,https://www.metacritic.com/company/tdk-mediactive,E,Generally favorable reviews,5.0
144,Treyarch,161324,Generally favorable reviews,14,"Action, Platformer, 3D",,Activision,https://www.metacritic.com/company/activision,E,Mixed or average reviews,18.0
145,AI,161339,Mixed or average reviews,10,"Action, Platformer, 2D",,Infogrames,https://www.metacritic.com/company/infogrames,E,No user score yet,
146,Traveller's Tales,161355,Mixed or average reviews,16,"Action, Platformer, 3D",,VU Games,https://www.metacritic.com/company/vu-games,E,Generally favorable reviews,53.0
147,WayForward,161262,Mixed or average reviews,14,"Action, Platformer, 2D",,Universal Interactive,https://www.metacritic.com/company/universal-interactive,E,Generally favorable reviews,12.0
148,Ubisoft Montreal,161400,Mixed or average reviews,7,"Action, Platformer, 3D",,Ubisoft,https://www.metacritic.com/company/ubisoft,E,Mixed or average reviews,8.0
149,Namco,161303,Mixed or average reviews,18,"Action, Platformer, 3D",,Namco,https://www.metacritic.com/company/namco,E,Generally favorable reviews,44.0
150,Artificial Mind and Movement,161316,Generally unfavorable reviews,11,"Action, Platformer, 2D",,Ubisoft,https://www.metacritic.com/company/ubisoft,E,Mixed or average reviews,7.0
151,Smilebit,161043,Generally favorable reviews,36,"Action, Platformer, 3D",,Sega,https://www.metacritic.com/company/sega,T,Generally favorable reviews,140.0
152,Vicarious Visions,161171,Generally favorable reviews,18,"Action, Platformer, 2D",,Universal Interactive,https://www.metacritic.com/company/universal-interactive,E,Generally favorable reviews,82.0
153,Namco,101937,Mixed or average reviews,19,"Action, Platformer, 3D",,Namco,https://www.metacritic.com/company/namco,E,Generally favorable reviews,38.0
154,Crawfish Interactive,161728,Mixed or average reviews,5,"Action, Platformer, 2D",,Disney Interactive,https://www.metacritic.com/company/disney-interactive,E,Generally favorable reviews,4.0
155,EKO Software,102662,Mixed or average reviews,5,"Action, Platformer, 2D",,DreamCatcher Interactive,https://www.metacritic.com/company/dreamcatcher-interactive,E,Mixed or average reviews,8.0
156,Avalanche Software,162456,Mixed or average reviews,25,"Action, Platformer, 3D",,THQ,https://www.metacritic.com/company/thq,E,No user score yet,
157,Avalanche Software,162457,Generally favorable reviews,22,"Action, Platformer, 3D",,THQ,https://www.metacritic.com/company/thq,E,Generally favorable reviews,13.0
158,Avalanche Software,162458,Generally unfavorable reviews,5,"Action, Platformer, 2D",,THQ,https://www.metacritic.com/company/thq,E,No user score yet,
159,Inti,162403,Generally favorable reviews,21,"Action, Platformer, 2D",,Capcom,https://www.metacritic.com/company/capcom,E,Generally favorable reviews,70.0
160,Disney Interactive,162084,Mixed or average reviews,17,"Action, Platformer, 2D",,Capcom,https://www.metacritic.com/company/capcom,E,Generally favorable reviews,7.0
161,Traveller's Tales,162408,Mixed or average reviews,30,"Action, Platformer, 3D",,VU Games,https://www.metacritic.com/company/vu-games,E,Generally favorable reviews,63.0
162,Traveller's Tales,103785,Mixed or average reviews,38,"Action, Platformer, 3D",,VU Games,https://www.metacritic.com/company/vu-games,E,Generally favorable reviews,326.0
163,Edge of Reality,103731,Mixed or average reviews,30,"Action, Platformer, 3D",,Activision,https://www.metacritic.com/company/activision,E,Mixed or average reviews,9.0
164,Amaze Entertainment,103732,Mixed or average reviews,12,"Action, Platformer, Platformer, 3D, 3D",,Activision,https://www.metacritic.com/company/activision,E,Generally favorable reviews,18.0
165,Edge of Reality,162394,Mixed or average reviews,23,"Action, Platformer, 3D",,Activision,https://www.metacritic.com/company/activision,E,Generally unfavorable reviews,4.0
166,Edge of Reality,162486,Mixed or average reviews,28,"Action, Platformer, 3D",,Activision,https://www.metacritic.com/company/activision,E,No user score yet,
167,Chronic Logic,103705,Generally favorable reviews,11,"Action, Platformer, Platformer, 2D, 2D",,GarageGames,https://www.metacritic.com/company/garagegames,T,Mixed or average reviews,64.0
168,Artificial Mind and Movement,162539,Generally favorable reviews,8,"Action, Platformer, 2D",,Buena Vista Interactive,https://www.metacritic.com/company/buena-vista-interactive,E,Generally favorable reviews,10.0
169,Sucker Punch,103723,Generally favorable reviews,64,"Action, Platformer, 3D",,SCEA,https://www.metacritic.com/company/scea,E,Universal acclaim,351.0
170,Blitz Games,162504,Mixed or average reviews,5,"Action, Platformer, 3D",,THQ,https://www.metacritic.com/company/thq,E,Generally favorable reviews,10.0
171,Digital Eclipse,162358,Mixed or average reviews,12,"Action, Platformer, 2D",,Activision,https://www.metacritic.com/company/activision,E,Generally favorable reviews,8.0
172,LSP,162174,Generally unfavorable reviews,6,"Action, Platformer, 2D",,Hip Games,https://www.metacritic.com/company/hip-games,E,No user score yet,
173,Atomic Planet Entertainment,162301,Generally favorable reviews,32,"Action, Platformer, 2D",,Capcom,https://www.metacritic.com/company/capcom,E,Generally favorable reviews,32.0
174,Dimps Corporation,162286,Generally favorable reviews,30,"Action, Platformer, 2D",,THQ,https://www.metacritic.com/company/thq,E,Generally favorable reviews,79.0
175,Vicarious Visions,162383,Mixed or average reviews,23,"Action, Platformer, 2D",,VU Games,https://www.metacritic.com/company/vu-games,E,Mixed or average reviews,35.0
176,Vicarious Visions,162384,Mixed or average reviews,25,"Action, Platformer, 2D",,VU Games,https://www.metacritic.com/company/vu-games,E,Mixed or average reviews,21.0
177,Nintendo,162365,Mixed or average reviews,12,"Action, Platformer, 2D",,Nintendo,https://www.metacritic.com/company/nintendo,E,Generally favorable reviews,6.0
178,Nintendo,162367,Generally favorable reviews,14,"Action, Platformer, 2D",,Nintendo,https://www.metacritic.com/company/nintendo,E,Generally favorable reviews,125.0
