,id,publisher,publisher_url,rating,developer,multigenre,player,metascore_how,metascore_review,userscore_how,userscore_review
823,461635,Little Orbit,https://www.metacritic.com/company/little-orbit,E10+,Vicious Cycle,"Adventure, 3D, Third-Person",,Mixed or average reviews,9,Mixed or average reviews,13.0
824,320590,Crazy Monkey Studios,https://www.metacritic.com/company/crazy-monkey-studios,T,Claeys Brothers Arts,"Action, Platformer, Shooter, Third-Person, 2D, Modern, Arcade",,Mixed or average reviews,10,Mixed or average reviews,22.0
825,325949,Nintendo,https://www.metacritic.com/company/nintendo,M,Valhalla Game Studios,"Action Adventure, General, Modern, Action, Shooter, Third-Person, Arcade",Up to 16 Players,Generally unfavorable reviews,54,Mixed or average reviews,319.0
826,346744,SCEA,https://www.metacritic.com/company/scea,M,Supermassive Games,"Action Adventure, Horror, Survival, Adventure, 3D, Third-Person",No Online Multiplayer,Generally favorable reviews,103,Generally favorable reviews,3736.0
827,480952,Microsoft Game Studios,https://www.metacritic.com/company/microsoft-game-studios,M,"Splash Damage, The Coalition","Action, Shooter, Third-Person, Arcade",Up to 8 Players,Generally favorable reviews,74,Generally favorable reviews,826.0
828,480989,Wargaming.net,https://www.metacritic.com/company/wargamingnet,T,Wargaming.net,"Action, Simulation, Shooter, Vehicle, Third-Person, Combat, Tactical",,Generally favorable reviews,20,Mixed or average reviews,120.0
829,473825,"Active Gaming Media Inc., Active Gaming Media",https://www.metacritic.com/company/active-gaming-media-inc,,Access Games,"Adventure, 3D, Point-and-Click, Third-Person",No Online Multiplayer,Mixed or average reviews,14,Mixed or average reviews,86.0
830,381513,Destructive Creations,https://www.metacritic.com/company/destructive-creations,AO,Destructive Creations,"Modern, Action, Shooter, Third-Person, Shoot-'Em-Up, Arcade, Top-Down",No Online Multiplayer,Generally unfavorable reviews,48,Generally unfavorable reviews,722.0
831,325943,Nintendo,https://www.metacritic.com/company/nintendo,E10+,Nintendo,"Fantasy, Action, Shooter, Third-Person, Arcade",Up to 8 Players,Generally favorable reviews,88,Generally favorable reviews,1425.0
832,467692,Double Fine Productions,https://www.metacritic.com/company/double-fine-productions,,Double Fine Productions,"Adventure, 3D, Third-Person",,Generally favorable reviews,4,Mixed or average reviews,11.0
833,163739,Crazy Monkey Studios,https://www.metacritic.com/company/crazy-monkey-studios,T,Claeys Brothers Arts,"Action, Shooter, Platformer, Shooter, Third-Person, 2D, Modern, Modern, Arcade",,Mixed or average reviews,19,Generally favorable reviews,51.0
