,developer,id,metascore_how,metascore_review,multigenre,player,publisher,publisher_url,rating,userscore_how,userscore_review
150,Deep Red,101169,Generally favorable reviews,10,"Strategy, Miscellaneous, Tycoon, Management, Tycoon, Board / Card Game, Business / Tycoon",,"Atari, Infogrames",https://www.metacritic.com/company/atari,E,Generally favorable reviews,33.0
151,Rival Interactive,101488,Generally unfavorable reviews,13,"Strategy, Real-Time, General, General",,Simon & Schuster,https://www.metacritic.com/company/simon-schuster,T,Mixed or average reviews,11.0
152,Tecmo,101543,Generally favorable reviews,13,"Strategy, Breeding/Constructing",,Tecmo,https://www.metacritic.com/company/tecmo,E,Generally favorable reviews,25.0
153,Pyro Studios,102857,Generally favorable reviews,17,"Strategy, Real-Time, Military, General, Military",,Eidos Interactive,https://www.metacritic.com/company/eidos-interactive,T,Generally favorable reviews,299.0
154,Flying Lab Software,101614,Generally favorable reviews,10,"Strategy, Real-Time, General, General",,Strategy First,https://www.metacritic.com/company/strategy-first,E,Mixed or average reviews,8.0
155,Frog City Software,101611,Mixed or average reviews,9,"Strategy, General, General",,Eidos Interactive,https://www.metacritic.com/company/eidos-interactive,E,Mixed or average reviews,12.0
156,Super X Studios,101428,Mixed or average reviews,9,"Strategy, Real-Time, General, General",,Microids,https://www.metacritic.com/company/microids,E,No user score yet,
157,Konami,161114,Mixed or average reviews,5,"Strategy, Tycoon",,Konami,https://www.metacritic.com/company/konami,E,Mixed or average reviews,5.0
158,Intelligent Systems,161006,Universal acclaim,28,"Strategy, Turn-Based, Modern",,Nintendo,https://www.metacritic.com/company/nintendo,E,Generally favorable reviews,159.0
159,Fireglow,101550,Mixed or average reviews,5,"Strategy, General, General",,cdv Software,https://www.metacritic.com/company/cdv-software,T,Generally favorable reviews,48.0
160,Nexon,101597,Generally favorable reviews,10,"Role-Playing, Strategy, General, General, Massively Multiplayer",,Nexon,https://www.metacritic.com/company/nexon,T,Mixed or average reviews,21.0
161,Fever Pitch Studios,101218,Generally favorable reviews,13,"Strategy, General, General",Online Multiplayer,Ubisoft,https://www.metacritic.com/company/ubisoft,T,Generally favorable reviews,16.0
162,Koei,161087,Mixed or average reviews,9,"Strategy, Turn-Based, Historic",,Koei,https://www.metacritic.com/company/koei,E,Generally favorable reviews,17.0
163,Creative Assembly,101444,Generally favorable reviews,7,"Strategy, Turn-Based, Real-Time, Historic, Historic, General",,Electronic Arts,https://www.metacritic.com/company/electronic-arts,T,Generally favorable reviews,56.0
164,Pipe Dream Interactive,160985,Mixed or average reviews,15,"Strategy, General",,Majesco Games,https://www.metacritic.com/company/majesco-games,E,Generally favorable reviews,7.0
165,TalonSoft,101609,Mixed or average reviews,6,"Strategy, Turn-Based, Historic, General, Historic",,Take-Two Interactive,https://www.metacritic.com/company/take-two-interactive,E,No user score yet,
166,"Funatics Development GmbH, Funatics Software, Funatics",101313,Mixed or average reviews,5,"Strategy, General, General",,Xicat Interactive,https://www.metacritic.com/company/xicat-interactive,T,Generally favorable reviews,18.0
167,Blue Byte,101295,Mixed or average reviews,5,"Strategy, General, Management, Government",,Ubisoft,https://www.metacritic.com/company/ubisoft,E,Generally favorable reviews,22.0
168,Boku Strategy Games,101735,Mixed or average reviews,7,"Strategy, General, General",,Shrapnel Games,https://www.metacritic.com/company/shrapnel-games,,No user score yet,
169,Shrapnel Games,101742,Mixed or average reviews,8,"Strategy, General",,Shrapnel Games,https://www.metacritic.com/company/shrapnel-games,,No user score yet,
170,Take-Two Interactive,101760,Mixed or average reviews,7,"Strategy, General, General",,Take-Two Interactive,https://www.metacritic.com/company/take-two-interactive,M,No user score yet,
171,Spellbound,101265,Generally favorable reviews,12,"Strategy, General, General",No Online Multiplayer,Infogrames,https://www.metacritic.com/company/infogrames,T,Generally favorable reviews,176.0
172,Microsoft Game Studios,102929,Generally favorable reviews,18,"Strategy, General, General",,Microsoft Game Studios,https://www.metacritic.com/company/microsoft-game-studios,T,Generally favorable reviews,40.0
173,Microids,101615,Mixed or average reviews,10,"Strategy, Real-Time, General, General, Command",Up to 8 Players,Strategy First,https://www.metacritic.com/company/strategy-first,E,Mixed or average reviews,9.0
174,JoWooD Entertainment AG,101874,Mixed or average reviews,6,"Strategy, General, General",,JoWooD Entertainment AG,https://www.metacritic.com/company/jowood-entertainment-ag,T,No user score yet,
175,Stardock,101470,Generally favorable reviews,10,"Strategy, General, General, Management, Business / Tycoon",,Take-Two Interactive,https://www.metacritic.com/company/take-two-interactive,E,Mixed or average reviews,6.0
176,Taldren,101670,Generally favorable reviews,9,"Strategy, Real-Time, General, Tactics",Up to 8 Players,Interplay,https://www.metacritic.com/company/interplay,E,Generally favorable reviews,11.0
177,neo Software,101754,Mixed or average reviews,9,"Strategy, General, General",,JoWooD Entertainment AG,https://www.metacritic.com/company/jowood-entertainment-ag,E,Generally favorable reviews,14.0
178,Impressions Games,101636,Generally favorable reviews,8,"Strategy, General, Management, Government",,Sierra Entertainment,https://www.metacritic.com/company/sierra-entertainment,E,Generally favorable reviews,29.0
179,Mucky Foot Productions,101221,Generally favorable reviews,14,"Strategy, General, General, Management, Government",No Online Multiplayer,Eidos Interactive,https://www.metacritic.com/company/eidos-interactive,T,Generally favorable reviews,73.0
180,Team17,101531,Generally favorable reviews,8,"Strategy, Turn-Based, General, Wargame, General, Fantasy, Artillery",,Titus Software,https://www.metacritic.com/company/titus-software,E,Generally favorable reviews,102.0
181,The Bitmap Brothers,101285,Mixed or average reviews,9,"Strategy, Real-Time, Sci-Fi, Sci-Fi, General, Command",No Online Multiplayer Up to 8 Players,EON Digital Entertainment,https://www.metacritic.com/company/eon-digital-entertainment,T,Generally favorable reviews,19.0
182,Rage Software,101476,Generally favorable reviews,14,"Strategy, General, General",No Online Multiplayer,Interplay,https://www.metacritic.com/company/interplay,M,Generally favorable reviews,41.0
183,Westwood Studios,101350,Generally favorable reviews,19,"Strategy, Real-Time, Sci-Fi, Sci-Fi, General",,EA Games,https://www.metacritic.com/company/ea-games,T,Generally favorable reviews,95.0
184,Gizmo,101223,Mixed or average reviews,5,"Strategy, Real-Time, General, Tactics",Up to 8 Players,Simon & Schuster,https://www.metacritic.com/company/simon-schuster,E,Mixed or average reviews,4.0
185,Hothouse Creations,101328,Mixed or average reviews,10,"Strategy, General, General",,Eidos Interactive,https://www.metacritic.com/company/eidos-interactive,T,Generally favorable reviews,50.0
186,Team17,160947,Generally favorable reviews,10,"Strategy, General",,Titus Software,https://www.metacritic.com/company/titus-software,E,Generally favorable reviews,17.0
187,Cat Daddy Games,101741,Mixed or average reviews,6,"Strategy, Tycoon, Management, Tycoon, Business / Tycoon",,Activision Value,https://www.metacritic.com/company/activision-value,E,Mixed or average reviews,4.0
188,Joe's Games,101484,Mixed or average reviews,6,"Strategy, General, General",,Shrapnel Games,https://www.metacritic.com/company/shrapnel-games,,No user score yet,
189,Liquid Edge Games,101320,Generally favorable reviews,6,"Strategy, General, General, Breeding/Constructing",,Liquid Edge Games,https://www.metacritic.com/company/liquid-edge-games,E,No user score yet,
190,"Holistic Design, Inc.",101515,Mixed or average reviews,10,"Strategy, General, General",,Take-Two Interactive,https://www.metacritic.com/company/take-two-interactive,E,No user score yet,
191,GSC Game World,101259,Mixed or average reviews,16,"Strategy, Real-Time, General, General, Command",No Online Multiplayer Up to 8 Players,Strategy First,https://www.metacritic.com/company/strategy-first,T,Generally favorable reviews,119.0
192,Strategic Studies Group,103069,Generally favorable reviews,6,"Strategy, Turn-Based, Wargame, Turn-Based, General",,Matrix Games,https://www.metacritic.com/company/matrix-games,,Mixed or average reviews,25.0
193,Zono Inc.,102800,Mixed or average reviews,17,"Strategy, Real-Time, Sci-Fi",,EA Games,https://www.metacritic.com/company/ea-games,T,Generally favorable reviews,35.0
194,Zono Inc.,162233,Mixed or average reviews,19,"Strategy, Real-Time, Sci-Fi",,EA Games,https://www.metacritic.com/company/ea-games,T,Mixed or average reviews,24.0
195,Triumph Studios,103084,Generally favorable reviews,22,"Strategy, Turn-Based, Fantasy, General, Fantasy",,Gathering,https://www.metacritic.com/company/gathering,T,Generally favorable reviews,133.0
196,Strategy First,101504,Mixed or average reviews,13,"Strategy, Real-Time, Sci-Fi, General",,Strategy First,https://www.metacritic.com/company/strategy-first,T,No user score yet,
197,Blizzard Entertainment,102765,Generally favorable reviews,23,"Strategy, Real-Time, Fantasy, General, Fantasy",,Blizzard Entertainment,https://www.metacritic.com/company/blizzard-entertainment,T,Universal acclaim,1835.0
198,Strategy First,102833,Mixed or average reviews,10,"Strategy, Turn-Based, Fantasy, General, Fantasy",,Strategy First,https://www.metacritic.com/company/strategy-first,T,Mixed or average reviews,29.0
199,The Bitmap Brothers,101999,Mixed or average reviews,16,"Strategy, Real-Time, Historic, General",,Strategy First,https://www.metacritic.com/company/strategy-first,T,Mixed or average reviews,7.0
200,Intelligent Systems,161857,Generally favorable reviews,34,"Strategy, Turn-Based, Sci-Fi",,Nintendo,https://www.metacritic.com/company/nintendo,E,Generally favorable reviews,138.0
201,Oceanus Communications,101651,Mixed or average reviews,6,"Strategy, Tycoon",,Sega,https://www.metacritic.com/company/sega,,Generally favorable reviews,6.0
202,Strategy First,102832,Mixed or average reviews,10,"Strategy, Turn-Based, Fantasy, General, Fantasy",,Strategy First,https://www.metacritic.com/company/strategy-first,T,Generally favorable reviews,38.0
203,"Ascaron Entertainment GmbH, Ascaron Entertainment",102725,Generally favorable reviews,16,"Strategy, Real-Time, Historic, General",,Tri Synergy,https://www.metacritic.com/company/tri-synergy,E,Mixed or average reviews,25.0
204,Big Huge Games,102121,Generally favorable reviews,30,"Strategy, Real-Time, Historic, General, Historic",,Microsoft Game Studios,https://www.metacritic.com/company/microsoft-game-studios,T,Generally favorable reviews,391.0
205,Nival Interactive,101878,Mixed or average reviews,14,"Strategy, Real-Time, Historic, General, Historic, Tactics",,cdv Software,https://www.metacritic.com/company/cdv-software,T,Generally favorable reviews,58.0
206,Frontier Developments,103025,Generally unfavorable reviews,8,"Strategy, Tycoon, Management, Business / Tycoon",,"Atari, Infogrames, Atari SA",https://www.metacritic.com/company/atari,E,Mixed or average reviews,49.0
207,Creative Assembly,102749,Generally favorable reviews,16,"Strategy, Real-Time, Historic, General, Historic",,Activision,https://www.metacritic.com/company/activision,T,Generally favorable reviews,39.0
208,Mayhem Studios,102796,Generally unfavorable reviews,10,"Strategy, Turn-Based, Fantasy, General, Fantasy",,Summitsoft Entertainment,https://www.metacritic.com/company/summitsoft-entertainment,T,No user score yet,
209,Frog City Software,102127,Generally favorable reviews,23,"Strategy, Tycoon, Management, Tycoon, Government",,Gathering,https://www.metacritic.com/company/gathering,T,Generally favorable reviews,43.0
210,Enlight Software,102208,Generally favorable reviews,13,"Strategy, Tycoon, Management, Business / Tycoon",,Enlight Software,https://www.metacritic.com/company/enlight-software,E,Generally favorable reviews,13.0
211,Hothouse Creations,102764,Mixed or average reviews,8,"Strategy, Tycoon, Management, Tycoon, Business / Tycoon",No Online Multiplayer,Konami,https://www.metacritic.com/company/konami,M,Mixed or average reviews,7.0
212,Blue Tongue Entertainment,162002,Mixed or average reviews,21,"Strategy, Tycoon",,VU Games,https://www.metacritic.com/company/vu-games,T,Generally favorable reviews,25.0
213,Stardock,101625,Generally favorable reviews,18,"Strategy, Turn-Based, Sci-Fi, Sci-Fi, 4X",No Online Multiplayer,Strategy First,https://www.metacritic.com/company/strategy-first,E,Generally favorable reviews,34.0
214,Blue Tongue Entertainment,102230,Generally favorable reviews,13,"Strategy, Tycoon",,VU Games,https://www.metacritic.com/company/vu-games,T,Generally favorable reviews,30.0
215,Atari,161888,Mixed or average reviews,8,"Strategy, Tycoon",,Atari,https://www.metacritic.com/company/atari,E,Generally favorable reviews,13.0
216,Sunflowers Interactive,101284,Mixed or average reviews,14,"Strategy, Real-Time, Historic, General, Historic",,Electronic Arts,https://www.metacritic.com/company/electronic-arts,T,Generally favorable reviews,23.0
217,Shrapnel Games,103003,Generally unfavorable reviews,4,"Strategy, General",,Shrapnel Games,https://www.metacritic.com/company/shrapnel-games,,Mixed or average reviews,4.0
218,Pyro Studios,101761,Generally favorable reviews,23,"Strategy, Real-Time, Historic, General, Historic",,Eidos Interactive,https://www.metacritic.com/company/eidos-interactive,T,Generally favorable reviews,64.0
219,Blue Tongue Entertainment,102119,Mixed or average reviews,15,"Strategy, Tycoon, Management, Tycoon, Business / Tycoon",No Online Multiplayer,"VU Games, Universal Interactive",https://www.metacritic.com/company/vu-games,T,Generally favorable reviews,81.0
220,Arxel Tribe,102344,Mixed or average reviews,13,"Strategy, Real-Time, Sci-Fi, General",,Tri Synergy,https://www.metacritic.com/company/tri-synergy,T,Mixed or average reviews,5.0
221,Sunstorm Interactive,102562,Generally unfavorable reviews,6,"Strategy, Tycoon, Management, Tycoon, Business / Tycoon",,Global Star Software,https://www.metacritic.com/company/global-star-software,E,Generally unfavorable reviews,17.0
222,3DO,102567,Mixed or average reviews,11,"Strategy, Turn-Based, Fantasy, General, Fantasy",,3DO,https://www.metacritic.com/company/3do,E,Mixed or average reviews,39.0
223,Quicksilver Software,100008,Mixed or average reviews,24,"Strategy, Turn-Based, Sci-Fi, 4X",No Online Multiplayer,"Atari, Infogrames, Atari SA",https://www.metacritic.com/company/atari,T,Generally unfavorable reviews,79.0
