,developer,id,metascore_how,metascore_review,multigenre,player,publisher,publisher_url,rating,userscore_how,userscore_review
1906,Poisoft,507544,Overwhelming dislike,15,"Sports, Individual, Biking",No Online Multiplayer,Poisoft,https://www.metacritic.com/company/poisoft,E,Generally unfavorable reviews,109
1907,tinyBuild,508579,Generally favorable reviews,5,"Sports, Simulation, Virtual, Individual, Combat, Career, Boxing / Martial Arts",,tinyBuild,https://www.metacritic.com/company/tinybuild,T,Mixed or average reviews,7
1908,V7 Entertainment Inc.,505035,Mixed or average reviews,16,"Sports, Team, Ice Hockey, Arcade",No Online Multiplayer,V7 Entertainment Inc.,https://www.metacritic.com/company/v7-entertainment-inc,M,Mixed or average reviews,14
1909,Sony Interactive Entertainment,503662,Generally favorable reviews,45,"Sports, Team, Baseball, Sim",Online Multiplayer,Sony Interactive Entertainment,https://www.metacritic.com/company/sony-interactive-entertainment,E,Mixed or average reviews,158
1910,V7 Entertainment Inc.,505037,Generally unfavorable reviews,7,"Sports, Team, Ice Hockey, Arcade",,V7 Entertainment Inc.,https://www.metacritic.com/company/v7-entertainment-inc,M,Generally unfavorable reviews,5
1911,"Nintendo, Camelot Software Planning",501825,Mixed or average reviews,44,"Sports, General",Up to 6 Players,Nintendo,https://www.metacritic.com/company/nintendo,E,Mixed or average reviews,48
1912,Out Of The Park Developments,507732,Generally favorable reviews,5,"Sports, Team, Baseball, Sim",No Online Multiplayer,Out Of The Park Developments,https://www.metacritic.com/company/out-of-the-park-developments,,Mixed or average reviews,8
1913,"Hamster, SNK Corporation",508322,Mixed or average reviews,4,"Sports, Individual, Golf, Sim",No Online Multiplayer,Hamster,https://www.metacritic.com/company/hamster,E,Mixed or average reviews,16
1914,High Horse Entertainment,499565,Mixed or average reviews,9,"Sports, Team, Futuristic",Up to 4 Players,High Horse Entertainment,https://www.metacritic.com/company/high-horse-entertainment,E,Mixed or average reviews,87
1915,Expansive Worlds,504442,Mixed or average reviews,13,"Sports, Individual, Nature, Hunting",,Avalanche Studios,https://www.metacritic.com/company/avalanche-studios,T,Mixed or average reviews,104
1916,"Okidokico Entertainment Inc., Okidokico",506899,Mixed or average reviews,6,"Sports, Individual, Golf, Arcade",,"Okidokico Entertainment Inc., Okidokico",https://www.metacritic.com/company/okidokico-entertainment-inc,,No user score yet,
1917,Reddoll Srl,506726,Mixed or average reviews,6,"Sports, Individual, Other",,Reddoll Srl,https://www.metacritic.com/company/reddoll-srl,E,Mixed or average reviews,9
1918,Yuke's,505400,Mixed or average reviews,5,"Sports, Individual, Combat, Wrestling",,"2K Games, 2K Sports",https://www.metacritic.com/company/2k-games,T,Generally unfavorable reviews,27
1919,Lazy Bear Games,501828,Mixed or average reviews,4,"Sports, Simulation, Virtual, Individual, Combat, Career, Boxing / Martial Arts",,tinyBuild,https://www.metacritic.com/company/tinybuild,T,Mixed or average reviews,7
1920,Big Ant Studios,504915,Generally favorable reviews,4,"Sports, Team, Cricket",,Home Entertainment Suppliers,https://www.metacritic.com/company/home-entertainment-suppliers,E,Generally favorable reviews,23
1921,Ubisoft Annecy,499261,Mixed or average reviews,62,"Sports, Individual, Ski / Snowboard",Up to 4 Players,Ubisoft,https://www.metacritic.com/company/ubisoft,T,Mixed or average reviews,299
1922,Ubisoft Annecy,499337,Mixed or average reviews,18,"Sports, Individual, Ski / Snowboard",Up to 4 Players,Ubisoft,https://www.metacritic.com/company/ubisoft,T,Mixed or average reviews,77
1923,Ubisoft Annecy,499352,Mixed or average reviews,16,"Sports, Individual, Ski / Snowboard",Online Multiplayer,Ubisoft,https://www.metacritic.com/company/ubisoft,T,Mixed or average reviews,190
1924,Sports Interactive,501392,Generally favorable reviews,47,"Sports, Team, Soccer, Management",,Sega,https://www.metacritic.com/company/sega,E,Mixed or average reviews,133
1925,Out Of The Park Developments,503702,Mixed or average reviews,7,"Sports, Team, Ice Hockey, Sim",No Online Multiplayer,Out Of The Park Developments,https://www.metacritic.com/company/out-of-the-park-developments,,No user score yet,
1926,HB Studios Multimedia,499479,Mixed or average reviews,16,"Sports, Individual, Ski / Snowboard",2 Players,Maximum Games,https://www.metacritic.com/company/maximum-games,T,Mixed or average reviews,61
1927,"Cherry Pop Games, Perilous Orbit",502643,Mixed or average reviews,14,"Sports, General",Up to 12 Players,Cherry Pop Games,https://www.metacritic.com/company/cherry-pop-games,E,Mixed or average reviews,20
1928,Frame Interactive,503009,Mixed or average reviews,22,"Sports, Team, Soccer, Arcade",,Sony Interactive Entertainment,https://www.metacritic.com/company/sony-interactive-entertainment,E10+,Generally favorable reviews,43
1929,Electronic Arts,503101,Mixed or average reviews,4,"Sports, Team, Soccer, Sim",,Electronic Arts,https://www.metacritic.com/company/electronic-arts,,Generally unfavorable reviews,17
1930,Yuke's,498835,Mixed or average reviews,52,"Sports, Individual, Combat, Wrestling",Up to 6 Players,2K Sports,https://www.metacritic.com/company/2k-sports,T,Mixed or average reviews,166
1931,Yuke's,498836,Mixed or average reviews,12,"Sports, Individual, Combat, Wrestling",Up to 6 Players,2K Sports,https://www.metacritic.com/company/2k-sports,T,Mixed or average reviews,51
1932,Cyanide,181186,Generally unfavorable reviews,7,"Sports, Alternative, Individual, Biking, Biking",No Online Multiplayer,Focus Home Interactive,https://www.metacritic.com/company/focus-home-interactive,,Generally favorable reviews,6
1933,"EA Sports, EA Vancouver",499028,Generally favorable reviews,42,"Sports, Team, Soccer, Sim",Up to 22 Players,"Electronic Arts, EA Sports",https://www.metacritic.com/company/electronic-arts,E,Mixed or average reviews,965
1934,"EA Sports, EA Vancouver",499029,Generally favorable reviews,51,"Sports, Team, Soccer, Sim",Up to 22 Players,"Electronic Arts, EA Sports",https://www.metacritic.com/company/electronic-arts,E,Mixed or average reviews,299
1935,"EA Sports, EA Vancouver",499030,Generally favorable reviews,12,"Sports, Team, Soccer, Sim",,"Electronic Arts, EA Sports",https://www.metacritic.com/company/electronic-arts,E,Generally unfavorable reviews,375
1936,Visual Concepts,497760,Universal acclaim,6,"Sports, Team, Basketball, Sim",,2K Games,https://www.metacritic.com/company/2k-games,E,Mixed or average reviews,89
1937,Visual Concepts,497615,Generally favorable reviews,47,"Sports, Team, Basketball, Sim",Up to 10 Players,2K Games,https://www.metacritic.com/company/2k-games,E,Mixed or average reviews,317
1938,Visual Concepts,497616,Universal acclaim,17,"Sports, Team, Basketball, Sim",,2K Games,https://www.metacritic.com/company/2k-games,E,Mixed or average reviews,144
1939,Konami,498715,Generally favorable reviews,62,"Sports, Team, Soccer, Sim",Up to 22 Players,Konami,https://www.metacritic.com/company/konami,E,Mixed or average reviews,622
1940,Konami,498716,Generally favorable reviews,12,"Sports, Team, Soccer, Sim",,Konami,https://www.metacritic.com/company/konami,E,Mixed or average reviews,100
1941,Konami,498717,Mixed or average reviews,9,"Sports, Team, Soccer, Sim",,Konami,https://www.metacritic.com/company/konami,E,Generally unfavorable reviews,218
1942,"EA Canada, EA Vancouver",497999,Generally favorable reviews,26,"Sports, Team, Ice Hockey, Sim",Up to 12 Players,EA Sports,https://www.metacritic.com/company/ea-sports,E10+,Mixed or average reviews,132
1943,"EA Canada, EA Vancouver",498000,Generally favorable reviews,23,"Sports, Team, Ice Hockey, Sim",Up to 12 Players,EA Sports,https://www.metacritic.com/company/ea-sports,E10+,Generally unfavorable reviews,66
1944,EA Sports,495608,Generally favorable reviews,35,"Sports, Team, Football, Sim",2 Players,EA Sports,https://www.metacritic.com/company/ea-sports,E,Generally unfavorable reviews,161
1945,EA Sports,495613,Generally favorable reviews,30,"Sports, Team, Football, Sim",2 Players,EA Sports,https://www.metacritic.com/company/ea-sports,E,Mixed or average reviews,65
1946,Action Button Entertainment,494076,Generally favorable reviews,5,"Sports, General",Up to 6 Players,"Iron Galaxy Studios, Midnight City",https://www.metacritic.com/company/iron-galaxy-studios,E,Mixed or average reviews,8
1947,Action Button Entertainment,285219,Generally favorable reviews,8,"Sports, General",,"Iron Galaxy Studios, Midnight City",https://www.metacritic.com/company/iron-galaxy-studios,,Generally favorable reviews,8
1948,Noodlecake Studios,499909,Universal acclaim,7,"Action, Sports, General, Individual, Golf, Arcade",,Noodlecake Studios,https://www.metacritic.com/company/noodlecake-studios,,Mixed or average reviews,24
1949,Electronic Arts,496167,Mixed or average reviews,4,"Sports, Team, Basketball, Sim",,Electronic Arts,https://www.metacritic.com/company/electronic-arts,,Generally unfavorable reviews,10
1950,"Nintendo, Sega Sports R&D",489888,Mixed or average reviews,26,"Sports, Individual, Athletics",No Online Multiplayer,Nintendo,https://www.metacritic.com/company/nintendo,E10+,Generally favorable reviews,93
1951,"The Digital Lounge, Dino Dini",493059,Generally unfavorable reviews,22,"Sports, Team, Soccer, Arcade",2 Players,"The Digital Lounge, Dino Dini",https://www.metacritic.com/company/the-digital-lounge,E,Generally unfavorable reviews,73
1952,Koch Media,499606,Mixed or average reviews,5,"Sports, Individual, Biking",,"Koch Media, Focus Home Interactive",https://www.metacritic.com/company/koch-media,E,Mixed or average reviews,9
1953,Three Fields Entertainment,498527,Mixed or average reviews,13,"Sports, Individual, Golf, Arcade",,Three Fields Entertainment,https://www.metacritic.com/company/three-fields-entertainment,E,Generally unfavorable reviews,17
1954,Three Fields Entertainment,495557,Mixed or average reviews,22,"Sports, Individual, Golf, Arcade",Up to 8 Players,Three Fields Entertainment,https://www.metacritic.com/company/three-fields-entertainment,E,Mixed or average reviews,28
1955,Three Fields Entertainment,498225,Mixed or average reviews,14,"Sports, Individual, Golf, Arcade",,Three Fields Entertainment,https://www.metacritic.com/company/three-fields-entertainment,,Generally unfavorable reviews,30
1956,Corecell Technology,492562,Generally unfavorable reviews,5,"Sports, Individual, Bowling",,Corecell Technology,https://www.metacritic.com/company/corecell-technology,E10+,No user score yet,
1957,roll7,498645,Generally favorable reviews,12,"Sports, Individual, Skate / Skateboard",,Team17,https://www.metacritic.com/company/team17,T,Mixed or average reviews,7
1958,House House,497872,Generally favorable reviews,11,"Sports, General",,House House,https://www.metacritic.com/company/house-house,E,Mixed or average reviews,8
1959,Big Ant Studios,437903,Generally favorable reviews,4,"Sports, Team, Cricket",2 Players,HES Interactive,https://www.metacritic.com/company/hes-interactive,E,Mixed or average reviews,27
1960,Konami,496072,Mixed or average reviews,7,"Sports, Team, Soccer, Sim",,Konami,https://www.metacritic.com/company/konami,E,Mixed or average reviews,12
1961,The Fox Software,497131,Mixed or average reviews,8,"Action, Sports, General, Team, Soccer, Arcade",,The Fox Software,https://www.metacritic.com/company/the-fox-software,E,Mixed or average reviews,15
1962,MLB AM,495521,Mixed or average reviews,6,"Sports, Team, Baseball, Arcade",2 Players,"MLB.com, MLB AM, Nighthawk Interactive",https://www.metacritic.com/company/mlbcom,E,Generally unfavorable reviews,8
1963,MLB AM,495522,Generally unfavorable reviews,4,"Sports, Team, Baseball, Arcade",2 Players,"MLB.com, MLB AM, Nighthawk Interactive",https://www.metacritic.com/company/mlbcom,E,Mixed or average reviews,5
1964,SCEA San Diego Studios,494288,Generally favorable reviews,37,"Sports, Team, Baseball, Arcade, Sim",,SCEA,https://www.metacritic.com/company/scea,E,Mixed or average reviews,188
1965,Team Ninja,497400,Generally unfavorable reviews,9,"Sports, Volleyball, Team",,Koei Tecmo Games,https://www.metacritic.com/company/koei-tecmo-games,,Generally favorable reviews,174
1966,Out Of The Park Developments,496449,Universal acclaim,8,"Sports, Team, Baseball, Sim",,Out Of The Park Developments,https://www.metacritic.com/company/out-of-the-park-developments,,Generally unfavorable reviews,240
1967,"Nintendo, Sega Sports R&D",475976,Mixed or average reviews,30,"Sports, Individual, Athletics",,Nintendo,https://www.metacritic.com/company/nintendo,E10+,Mixed or average reviews,54
1968,"EM Studios, EM Studios Ltd",497005,Mixed or average reviews,6,"Action, Sports, General, Individual, Ski / Snowboard",,"EM Studios, EM Studios Ltd",https://www.metacritic.com/company/em-studios,E,Mixed or average reviews,4
1969,EA Sports,493590,Generally favorable reviews,38,"Sports, General, Individual, Combat, Boxing / Martial Arts",2 Players,"Electronic Arts, EA Sports",https://www.metacritic.com/company/electronic-arts,T,Mixed or average reviews,257
1970,EA Sports,493591,Generally favorable reviews,42,"Sports, General, Individual, Combat, Boxing / Martial Arts",2 Players,"Electronic Arts, EA Sports",https://www.metacritic.com/company/electronic-arts,T,Mixed or average reviews,96
1971,Yuke's,496036,Mixed or average reviews,4,"Sports, Individual, Combat, Wrestling",,"2K Games, 2K Sports",https://www.metacritic.com/company/2k-games,,Mixed or average reviews,56
1972,Crosse Studios,496350,Mixed or average reviews,4,"Sports, Team, Other",Up to 4 Players,Crosse Studios,https://www.metacritic.com/company/crosse-studios,E,Mixed or average reviews,28
1973,"Big Ant Studios, Crosse Studios",496347,Mixed or average reviews,4,"Sports, Team, Other",,Big Ant Studios,https://www.metacritic.com/company/big-ant-studios,E,Generally favorable reviews,26
1974,"Psyonix, Panic Button",495891,Generally favorable reviews,22,"Sports, Team, Soccer, Arcade",Up to 8 Players,"505 Games, Psyonix",https://www.metacritic.com/company/505-games,E,Generally favorable reviews,357
1975,Wicked Witch Software,495867,Mixed or average reviews,4,"Sports, Team, Rugby",Up to 8 Players,Tru Blu,https://www.metacritic.com/company/tru-blu,E,Mixed or average reviews,15
1976,Goldmark Studios,495843,Mixed or average reviews,4,"Sports, Individual, Biking",,Goldmark Studios,https://www.metacritic.com/company/goldmark-studios,E,No user score yet,
1977,Survios,527112,Generally favorable reviews,5,"Sports, Individual, Combat, Boxing / Martial Arts",2 Players,Survios,https://www.metacritic.com/company/survios,T,Mixed or average reviews,7
1978,EA Sports,527219,Generally favorable reviews,25,"Sports, Team, Soccer, Sim",Up to 22 Players,Electronic Arts,https://www.metacritic.com/company/electronic-arts,E,Generally unfavorable reviews,254
1979,EA Sports,527220,Generally favorable reviews,67,"Sports, Team, Soccer, Sim",Up to 22 Players,Electronic Arts,https://www.metacritic.com/company/electronic-arts,E,Generally unfavorable reviews,1250
1980,Survios,526208,Mixed or average reviews,9,"Sports, Individual, Combat, Boxing / Martial Arts",2 Players,"Survios, Sony Interactive Entertainment, Sony Interactive Entertainment LLC",https://www.metacritic.com/company/survios,T,Mixed or average reviews,34
1981,EA Sports,527268,Mixed or average reviews,24,"Sports, Team, Soccer, Sim",Online Multiplayer Up to 22 Players,Electronic Arts,https://www.metacritic.com/company/electronic-arts,E,Generally unfavorable reviews,129
1982,EA Sports,527221,Generally favorable reviews,5,"Sports, Team, Soccer, Sim",Online Multiplayer,Electronic Arts,https://www.metacritic.com/company/electronic-arts,E,Generally unfavorable reviews,384
1983,Dovetail Games,528533,Mixed or average reviews,6,"Sports, Individual, Nature, Fishing",Up to 4 Players,"Maximum Games, Dovetail Games",https://www.metacritic.com/company/maximum-games,E,No user score yet,
1984,Dovetail Games,528535,Mixed or average reviews,7,"Sports, Individual, Nature, Fishing",Up to 4 Players,"Maximum Games, Dovetail Games",https://www.metacritic.com/company/maximum-games,E,No user score yet,
1985,EA Sports,527839,Generally favorable reviews,29,"Sports, Team, Ice Hockey, Sim",Up to 12 Players,Electronic Arts,https://www.metacritic.com/company/electronic-arts,E10+,Mixed or average reviews,120
1986,EA Sports,527840,Generally favorable reviews,20,"Sports, Team, Ice Hockey, Sim",Up to 12 Players,Electronic Arts,https://www.metacritic.com/company/electronic-arts,E10+,Mixed or average reviews,62
1987,Visual Concepts,526898,Generally favorable reviews,49,"Sports, Team, Basketball, Arcade, Sim",Up to 10 Players,2K Games,https://www.metacritic.com/company/2k-games,E,Generally unfavorable reviews,463
1988,Visual Concepts,526899,Generally favorable reviews,18,"Sports, Team, Basketball, Arcade, Sim",Up to 10 Players,2K Games,https://www.metacritic.com/company/2k-games,E,Generally unfavorable reviews,115
1989,Visual Concepts,526900,Generally favorable reviews,6,"Sports, Team, Basketball, Arcade, Sim",Up to 10 Players,2K Games,https://www.metacritic.com/company/2k-games,E,Generally unfavorable reviews,69
1990,"EA Sports, EA Tiburon",527269,Mixed or average reviews,26,"Sports, Team, Basketball, Sim",Up to 10 Players,Electronic Arts,https://www.metacritic.com/company/electronic-arts,E,Mixed or average reviews,78
1991,"EA Sports, EA Tiburon",527270,Generally favorable reviews,12,"Sports, Team, Basketball, Sim",Up to 10 Players,Electronic Arts,https://www.metacritic.com/company/electronic-arts,E,Mixed or average reviews,38
1992,Visual Concepts,526901,Generally favorable reviews,7,"Arcade, Sports, Team, Basketball, Sim",Up to 10 Players,2K Games,https://www.metacritic.com/company/2k-games,E,Generally unfavorable reviews,153
1993,Bit Golem,531215,Mixed or average reviews,4,"Sports, Individual, Nature, Fishing",No Online Multiplayer,Ultimate Games,https://www.metacritic.com/company/ultimate-games,,Generally favorable reviews,9
1994,Bromio,530691,Mixed or average reviews,4,"Sports, Individual, Combat, Boxing / Martial Arts",No Online Multiplayer,Bromio,https://www.metacritic.com/company/bromio,T,No user score yet,
1995,HB Studios Multimedia,526088,Generally favorable reviews,12,"Sports, Individual, Golf, Sim",Up to 4 Players,"2K Games, HB Studios Multimedia",https://www.metacritic.com/company/2k-games,E,Mixed or average reviews,36
1996,"Spike Chunsoft, ZEX corporation",507680,Generally favorable reviews,19,"Sports, Individual, Combat, Wrestling",Up to 8 Players,Spike Chunsoft,https://www.metacritic.com/company/spike-chunsoft,T,Generally favorable reviews,36
1997,HB Studios Multimedia,526142,Generally favorable reviews,7,"Sports, Individual, Golf, Sim",Up to 4 Players,"2K Games, HB Studios Multimedia",https://www.metacritic.com/company/2k-games,E,Mixed or average reviews,30
1998,HB Studios Multimedia,526143,Mixed or average reviews,9,"Sports, Individual, Golf, Sim",Up to 4 Players,HB Studios Multimedia,https://www.metacritic.com/company/hb-studios-multimedia,E,Mixed or average reviews,16
1999,Konami,525508,Generally favorable reviews,56,"Sports, Team, Soccer, Sim",Up to 22 Players,Konami,https://www.metacritic.com/company/konami,E,Mixed or average reviews,333
2000,Konami,525509,Generally favorable reviews,12,"Sports, Team, Soccer, Sim",Up to 22 Players,Konami,https://www.metacritic.com/company/konami,E,Mixed or average reviews,57
2001,Konami,525510,Generally favorable reviews,8,"Sports, Team, Soccer, Sim",Online Multiplayer Up to 22 Players,Konami,https://www.metacritic.com/company/konami,E,Mixed or average reviews,161
2002,EA Tiburon,526345,Generally favorable reviews,30,"Sports, Team, Football, Sim",Up to 6 Players,Electronic Arts,https://www.metacritic.com/company/electronic-arts,E,Generally unfavorable reviews,265
2003,EA Tiburon,526346,Generally favorable reviews,21,"Sports, Team, Football, Sim",Up to 6 Players,Electronic Arts,https://www.metacritic.com/company/electronic-arts,E,Generally unfavorable reviews,103
2004,EA Tiburon,527265,Generally favorable reviews,6,"Sports, Team, Football, Sim",2 Players,Electronic Arts,https://www.metacritic.com/company/electronic-arts,E,Generally unfavorable reviews,62
2005,Unfinished Pixel,528141,Mixed or average reviews,4,"Sports, Team, Volleyball",No Online Multiplayer,Unfinished Pixel,https://www.metacritic.com/company/unfinished-pixel,E,Generally favorable reviews,5
2006,Bromio,520052,Mixed or average reviews,14,"Sports, Individual, Combat, Boxing / Martial Arts",No Online Multiplayer,Bromio,https://www.metacritic.com/company/bromio,T,Generally favorable reviews,13
2007,"Cyanide, Cyanide Studios",525327,Mixed or average reviews,7,"Sports, Individual, Biking",Online Multiplayer,Focus Home Interactive,https://www.metacritic.com/company/focus-home-interactive,E,Mixed or average reviews,14
2008,"Cyanide, Cyanide Studios",525329,Mixed or average reviews,5,"Sports, Individual, Biking",Online Multiplayer,Focus Home Interactive,https://www.metacritic.com/company/focus-home-interactive,,Mixed or average reviews,6
2009,Camelot Software Planning,520061,Generally favorable reviews,86,"Sports, Individual, Tennis",Up to 4 Players,Nintendo,https://www.metacritic.com/company/nintendo,E,Mixed or average reviews,598
2010,MLB AM,520504,Mixed or average reviews,5,"Sports, Team, Baseball, Arcade",2 Players,MLB AM,https://www.metacritic.com/company/mlb-am,E,Mixed or average reviews,5
2011,Atooi LLC,526673,Mixed or average reviews,6,"Sports, Team, Soccer, Arcade",No Online Multiplayer,Atooi LLC,https://www.metacritic.com/company/atooi-llc,E,Mixed or average reviews,7
2012,Eclipse Games,526063,Mixed or average reviews,8,"Sports, Team, Soccer, Arcade",No Online Multiplayer,Eclipse Games,https://www.metacritic.com/company/eclipse-games,E,Mixed or average reviews,15
2013,CREOTEAM,477049,Mixed or average reviews,6,"Sports, Team, Soccer, Management",,CREOTEAM,https://www.metacritic.com/company/creoteam,,Mixed or average reviews,15
2014,Zach Gage,526364,Universal acclaim,4,"Sports, Individual, Billiards",No Online Multiplayer,Zach Gage,https://www.metacritic.com/company/zach-gage,,Mixed or average reviews,4
2015,Bigben Interactive,522829,Generally unfavorable reviews,8,"Sports, Individual, Tennis",2 Players,"Bigben Interactive, Maximum Games",https://www.metacritic.com/company/bigben-interactive,E,Overwhelming dislike,32
2016,Zen Studios,525220,Mixed or average reviews,8,"Sports, Team, Futuristic",Online Multiplayer,Zen Studios,https://www.metacritic.com/company/zen-studios,E10+,Generally favorable reviews,11
2017,Zen Studios,525221,Mixed or average reviews,5,"Sports, Team, Futuristic",Up to 12 Players,Zen Studios,https://www.metacritic.com/company/zen-studios,E10+,No user score yet,
2018,Zen Studios,525222,Mixed or average reviews,9,"Sports, Team, Futuristic",Up to 12 Players,Zen Studios,https://www.metacritic.com/company/zen-studios,E10+,No user score yet,
2019,Breakpoint,517303,Generally unfavorable reviews,22,"Sports, Individual, Tennis",2 Players,"Bigben Interactive, Maximum Games",https://www.metacritic.com/company/bigben-interactive,E,Generally unfavorable reviews,108
2020,RageSquid,521417,Generally favorable reviews,4,"Sports, Racing, Arcade, Individual, Biking, Automobile",No Online Multiplayer,No More Robots,https://www.metacritic.com/company/no-more-robots,E,Mixed or average reviews,30
2021,roll7,510824,Generally favorable reviews,5,"Sports, Team, Futuristic",Online Multiplayer Up to 6 Players,505 Games,https://www.metacritic.com/company/505-games,,Mixed or average reviews,10
2022,roll7,524952,Generally favorable reviews,27,"Sports, Team, Futuristic",Up to 6 Players,505 Games,https://www.metacritic.com/company/505-games,E10+,Mixed or average reviews,34
2023,roll7,524956,Generally favorable reviews,11,"Sports, Team, Futuristic",Up to 6 Players,505 Games,https://www.metacritic.com/company/505-games,E10+,Generally favorable reviews,13
2024,Big Ant Studios,524006,Mixed or average reviews,8,"Sports, Individual, Tennis",Online Multiplayer Up to 4 Players,"Big Ant Studios, Five Star Games",https://www.metacritic.com/company/big-ant-studios,E,Generally favorable reviews,35
2025,Big Ant Studios,524007,Mixed or average reviews,16,"Sports, Individual, Tennis",Up to 4 Players,"Big Ant Studios, Five Star Games",https://www.metacritic.com/company/big-ant-studios,E,Mixed or average reviews,65
2026,Metalhead Software,502650,Generally favorable reviews,4,"Sports, Team, Baseball, Arcade",Up to 4 Players,Metalhead Software,https://www.metacritic.com/company/metalhead-software,E,Mixed or average reviews,16
2027,Metalhead Software,502649,Generally favorable reviews,7,"Sports, Team, Baseball, Arcade",Up to 4 Players,Metalhead Software,https://www.metacritic.com/company/metalhead-software,E,Mixed or average reviews,21
2028,Metalhead Software,502648,Generally favorable reviews,21,"Sports, Team, Baseball, Arcade",Up to 4 Players,Metalhead Software,https://www.metacritic.com/company/metalhead-software,E,Mixed or average reviews,24
2029,Sports Interactive,524456,Generally favorable reviews,16,"Sports, Team, Soccer, Management",No Online Multiplayer,Sega,https://www.metacritic.com/company/sega,E,Mixed or average reviews,19
2030,"Teyon, Tate Multimedia",521958,Mixed or average reviews,14,"Sports, Individual, Other, Biking",No Online Multiplayer,Tate Multimedia,https://www.metacritic.com/company/tate-multimedia,E,Mixed or average reviews,23
2031,PHL Collective,523478,Mixed or average reviews,6,"Sports, General",No Online Multiplayer,PHL Collective,https://www.metacritic.com/company/phl-collective,E,No user score yet,
2032,Sony Interactive Entertainment,517679,Generally favorable reviews,35,"Sports, Team, Baseball, Sim",Up to 8 Players,Sony Interactive Entertainment,https://www.metacritic.com/company/sony-interactive-entertainment,E,Mixed or average reviews,101
2033,MLB AM,520505,Generally unfavorable reviews,5,"Sports, Team, Baseball, Arcade",2 Players,MLB AM,https://www.metacritic.com/company/mlb-am,E,Generally unfavorable reviews,9
2034,34BigThings,522593,Mixed or average reviews,4,"Sports, Individual, Golf, Arcade",No Online Multiplayer,34BigThings,https://www.metacritic.com/company/34bigthings,,No user score yet,
2035,Bromio,520053,Mixed or average reviews,6,"Sports, Individual, Combat, Boxing / Martial Arts",No Online Multiplayer,Bromio,https://www.metacritic.com/company/bromio,,Mixed or average reviews,7
2036,Cherry Pop Games,522669,Mixed or average reviews,6,"Sports, Team, Soccer, Arcade",Up to 8 Players,Cherry Pop Games,https://www.metacritic.com/company/cherry-pop-games,E,No user score yet,
2037,Grab Games,506112,Generally favorable reviews,4,"Sports, Individual, Combat, Boxing / Martial Arts",No Online Multiplayer,Grab Games,https://www.metacritic.com/company/grab-games,,No user score yet,
2038,High Horse Entertainment,520195,Mixed or average reviews,10,"Sports, Team, Futuristic",Up to 4 Players,High Horse Entertainment,https://www.metacritic.com/company/high-horse-entertainment,E,Generally favorable reviews,16
2039,EA Sports,512945,Generally favorable reviews,56,"Sports, Individual, Combat, Boxing / Martial Arts",2 Players,Electronic Arts,https://www.metacritic.com/company/electronic-arts,T,Generally unfavorable reviews,294
2040,EA Sports,512946,Generally favorable reviews,17,"Sports, Individual, Combat, Boxing / Martial Arts",2 Players,Electronic Arts,https://www.metacritic.com/company/electronic-arts,T,Mixed or average reviews,72
2041,D3Publisher,520642,Generally unfavorable reviews,4,"Sports, Individual, Tennis",No Online Multiplayer,D3Publisher,https://www.metacritic.com/company/d3publisher,E,Generally unfavorable reviews,8
2042,Digital Dreams Entertainment LLC,491850,Mixed or average reviews,4,"Sports, Team, Football, Arcade",2 Players,Digital Dreams Entertainment LLC,https://www.metacritic.com/company/digital-dreams-entertainment-llc,M,Mixed or average reviews,25
2043,Digital Dreams Entertainment LLC,491851,Mixed or average reviews,5,"Sports, Team, Football, Arcade",2 Players,Digital Dreams Entertainment LLC,https://www.metacritic.com/company/digital-dreams-entertainment-llc,M,Mixed or average reviews,18
2044,Big Ant Studios,520165,Generally unfavorable reviews,4,"Sports, Individual, Tennis",,Five Star Games,https://www.metacritic.com/company/five-star-games,,Mixed or average reviews,40
2045,Big Ant Studios,520164,Mixed or average reviews,4,"Sports, Individual, Tennis",,"Big Ant Studios, Five Star Games",https://www.metacritic.com/company/big-ant-studios,,Generally favorable reviews,31
2046,Yuke's,512119,Generally unfavorable reviews,6,"Sports, Individual, Combat, Wrestling",Up to 6 Players,2K Games,https://www.metacritic.com/company/2k-games,T,Overwhelming dislike,82
2047,Ubisoft Annecy,510983,Mixed or average reviews,21,"Sports, Individual, Ski / Snowboard",,Ubisoft,https://www.metacritic.com/company/ubisoft,T,Mixed or average reviews,12
2048,Ubisoft Annecy,510984,Generally favorable reviews,6,"Sports, Individual, Ski / Snowboard",,Ubisoft,https://www.metacritic.com/company/ubisoft,T,No user score yet,
2049,KLab,518901,Mixed or average reviews,6,"Sports, Team, Soccer, Sim",,KLab,https://www.metacritic.com/company/klab,,Mixed or average reviews,12
2050,V7 Entertainment Inc.,505036,Generally unfavorable reviews,4,"Sports, Team, Ice Hockey, Arcade",No Online Multiplayer,V7 Entertainment Inc.,https://www.metacritic.com/company/v7-entertainment-inc,M,No user score yet,
2051,Square Enix,511016,Mixed or average reviews,27,"Sports, Individual, Nature, Fishing",No Online Multiplayer,Square Enix,https://www.metacritic.com/company/square-enix,T,Generally favorable reviews,186
2052,Big Ant Studios,516838,Generally favorable reviews,5,"Sports, Team, Cricket",Up to 4 Players,Big Ant Studios,https://www.metacritic.com/company/big-ant-studios,E,Generally favorable reviews,40
