,id,publisher,publisher_url,rating,developer,multigenre,player,metascore_how,metascore_review,userscore_how,userscore_review
2516,569409,Coconut Island Games,https://www.metacritic.com/company/coconut-island-games,E,Coconut Island Games,"Adventure, General, Point-and-Click",No Online Multiplayer,Mixed or average reviews,5,No user score yet,
2517,569413,505 Games,https://www.metacritic.com/company/505-games,T,Paul Helman,"Adventure, General",No Online Multiplayer,Generally favorable reviews,21,Generally favorable reviews,40
2518,539345,Dear Villagers,https://www.metacritic.com/company/dear-villagers,,Flying Oak Games,"Adventure, General, Action, Platformer, 2D", No Online Multiplayer,Generally favorable reviews,13,Mixed or average reviews,9
2519,527394,Nolla Games,https://www.metacritic.com/company/nolla-games,,Nolla Games,"Adventure, General, Action Adventure, Open-World", No Online Multiplayer,Generally favorable reviews,20,Generally favorable reviews,94
2520,516668,"Nodding Heads Games, SUPER.COM",https://www.metacritic.com/company/nodding-heads-games,,Nodding Heads Games,"Action Adventure, Adventure, General, 3D, Third-Person",No Online Multiplayer,Mixed or average reviews,8,Generally favorable reviews,60
2521,543911,"PlayWay, Klabater",https://www.metacritic.com/company/playway,,Punk Punch Games,"Adventure, 3D, First-Person",No Online Multiplayer,Mixed or average reviews,5,No user score yet,
2522,548020,CI Games,https://www.metacritic.com/company/ci-games,E10+,Polygon Treehouse,"Adventure, General",No Online Multiplayer,Generally favorable reviews,6,Generally favorable reviews,36
2523,527305,"Nodding Heads Games, SUPER.COM",https://www.metacritic.com/company/nodding-heads-games,,Nodding Heads Games,"Action Adventure, Adventure, General, 3D, Third-Person",No Online Multiplayer,Mixed or average reviews,4,Mixed or average reviews,36
2524,557797,Raw Fury,https://www.metacritic.com/company/raw-fury,,Playmestudio,"Adventure, General, 3D, First-Person",No Online Multiplayer,Mixed or average reviews,19,Mixed or average reviews,19
2525,556781,Klabater,https://www.metacritic.com/company/klabater,M,Punk Punch Games,"Adventure, 3D, First-Person",No Online Multiplayer,Generally unfavorable reviews,5,No user score yet,
2526,562179,Green Man Gaming Publishing,https://www.metacritic.com/company/green-man-gaming-publishing,,Red Ego Games,"Adventure, General",No Online Multiplayer,Mixed or average reviews,10,Generally favorable reviews,14
2527,562178,Green Man Gaming Publishing,https://www.metacritic.com/company/green-man-gaming-publishing,M,Red Ego Games,"Adventure, General",No Online Multiplayer,Mixed or average reviews,5,Generally favorable reviews,10
2528,540988,Modus Games,https://www.metacritic.com/company/modus-games,M,Stormind Games,"Adventure, 3D, First-Person", No Online Multiplayer,Generally unfavorable reviews,7,Generally favorable reviews,23
2529,540986,Modus Games,https://www.metacritic.com/company/modus-games,M,Stormind Games,"Adventure, 3D, First-Person",No Online Multiplayer,Generally unfavorable reviews,14,Mixed or average reviews,44
2530,540989,Modus Games,https://www.metacritic.com/company/modus-games,M,Stormind Games,"Adventure, 3D, First-Person",No Online Multiplayer,Generally unfavorable reviews,30,Mixed or average reviews,44
2531,546166,Spike Chunsoft,https://www.metacritic.com/company/spike-chunsoft,,5pb,"Adventure, General",No Online Multiplayer,Generally favorable reviews,5,Generally favorable reviews,18
2532,562612,Walkabout Games,https://www.metacritic.com/company/walkabout-games,,Different Tales,"Role-Playing, Adventure, Action RPG, Visual Novel",No Online Multiplayer,Generally favorable reviews,11,Mixed or average reviews,24
2533,557711,Annapurna Interactive,https://www.metacritic.com/company/annapurna-interactive,E10+,Hollow Ponds and Richard Hogg,"Adventure, General",No Online Multiplayer,Generally favorable reviews,21,Mixed or average reviews,15
2534,557730,Kasedo Games,https://www.metacritic.com/company/kasedo-games,E,Beard Envy,"Adventure, Puzzle, Action, General",No Online Multiplayer,Generally favorable reviews,6,Generally favorable reviews,4
